* File generated by WRT_WOUDC,Ver. Mar-2010
* 'na' means not available

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2018-03-15,DWD-MOHp,0.0,wolfgang.steinbrecht@dwd.de

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,099,Hohenpeissenberg,DEU,10962

#INSTRUMENT
Name,Model,Number
Brewer-Mast,730-10,na

#LOCATION
Latitude,Longitude,Height
47.8,11.0,976.

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2018-02-19,05:52:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
331.8,2,366.7,1.058,388.0,

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesgroundO3
RS92-AGP,,,,no correction,bubbler,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
480.36,1.94,-30.0,7.3,193.,0,930.,5765.4,61.,17.8
477.02,1.96,-30.4,6.9,191.,0,940.,5815.1,59.,17.8
474.18,1.98,-30.8,7.1,183.,0,950.,5857.5,59.,17.8
470.93,1.99,-31.2,7.2,174.,0,960.,5906.3,54.,17.7
467.42,2.01,-31.7,7.1,170.,0,970.,5959.3,53.,17.7
464.33,2.04,-32.1,7.3,170.,0,980.,6006.2,53.,17.7
461.19,2.02,-32.5,8.0,170.,0,990.,6054.1,53.,17.7
457.62,2.02,-33.0,8.4,169.,0,1000.,6108.8,53.,17.7
454.41,2.03,-33.5,8.0,166.,0,1010.,6158.3,54.,17.7
451.64,2.04,-33.9,7.2,162.,0,1020.,6201.2,55.,17.6
448.07,2.04,-34.3,7.5,164.,0,1030.,6256.7,55.,17.6
444.83,2.03,-34.8,9.1,170.,0,1040.,6307.5,53.,17.6
441.98,2.05,-35.1,10.6,172.,0,1050.,6352.3,48.,17.6
439.28,2.14,-35.4,10.9,174.,0,1060.,6395.0,41.,17.5
436.04,2.24,-35.8,10.6,179.,0,1070.,6446.5,33.,17.5
433.09,2.37,-36.2,10.4,184.,0,1080.,6493.7,32.,17.5
429.84,2.47,-36.5,10.1,183.,0,1090.,6545.9,28.,17.5
426.99,2.49,-36.9,9.8,182.,0,1100.,6592.0,26.,17.5
424.27,2.48,-37.2,10.5,187.,0,1110.,6636.2,25.,17.4
421.21,2.45,-37.6,12.0,190.,0,1120.,6686.2,26.,17.4
418.14,2.40,-38.1,12.5,189.,0,1130.,6736.6,27.,17.4
415.17,2.34,-38.5,11.5,186.,0,1140.,6785.7,28.,17.4
412.25,2.30,-39.0,10.3,188.,0,1150.,6834.1,29.,17.4
409.48,2.29,-39.4,10.0,194.,0,1160.,6880.3,30.,17.3
406.75,2.30,-39.9,10.5,196.,0,1170.,6926.1,31.,17.3
404.13,2.27,-40.3,10.9,190.,0,1180.,6970.2,32.,17.3
400.97,2.25,-40.8,10.5,185.,0,1190.,7023.7,33.,17.3
398.17,2.25,-41.3,10.2,184.,0,1200.,7071.3,33.,17.2
395.25,2.25,-41.8,10.6,183.,0,1210.,7121.2,35.,17.2
392.60,2.25,-42.2,11.3,178.,0,1220.,7166.8,36.,17.2
389.66,2.27,-42.7,11.5,175.,0,1230.,7217.6,38.,17.2
386.64,2.29,-43.2,11.0,180.,0,1240.,7270.1,39.,17.2
383.29,2.31,-43.8,10.6,189.,0,1250.,7328.6,41.,17.1
380.50,2.33,-44.1,10.0,191.,0,1260.,7377.6,39.,17.1
377.46,2.38,-44.5,8.7,187.,0,1270.,7431.4,40.,17.1
374.21,2.43,-45.0,6.9,183.,0,1280.,7489.3,41.,17.1
371.46,2.53,-45.4,5.8,182.,0,1290.,7538.5,42.,17.1
368.56,2.59,-45.9,5.6,181.,0,1300.,7590.8,42.,17.0
365.63,2.57,-46.3,6.1,177.,0,1310.,7643.8,42.,17.0
362.67,2.53,-46.7,7.3,174.,0,1320.,7697.8,43.,17.0
359.34,2.53,-46.7,9.2,174.,18,1330.,7759.0,32.,16.9
356.25,2.63,-46.0,10.7,175.,0,1340.,7816.4,15.,16.9
353.95,2.90,-46.2,10.9,177.,0,1350.,7859.4,14.,16.9
351.54,3.24,-46.1,9.9,180.,0,1360.,7904.9,9.,16.9
348.27,3.46,-46.2,8.7,182.,0,1370.,7967.0,6.,16.8
345.64,3.75,-45.9,7.9,181.,0,1380.,8017.4,4.,16.8
343.10,3.94,-45.9,7.8,178.,0,1390.,8066.5,4.,16.8
340.78,4.06,-46.1,7.9,173.,0,1400.,8111.7,4.,16.8
338.12,4.15,-46.3,7.7,168.,0,1410.,8163.8,4.,16.7
335.97,4.23,-46.4,7.2,168.,0,1420.,8206.1,4.,16.7
333.56,4.27,-46.5,6.9,169.,0,1430.,8253.9,4.,16.7
331.03,4.28,-46.8,7.2,167.,0,1440.,8304.5,4.,16.6
328.02,4.25,-46.9,7.9,168.,0,1450.,8365.0,4.,16.6
325.36,4.31,-47.2,8.8,174.,0,1460.,8418.9,3.,16.6
322.63,4.32,-47.5,9.3,180.,0,1470.,8474.7,4.,16.5
319.69,4.26,-47.9,9.6,181.,0,1480.,8535.1,4.,16.5
317.00,4.17,-48.2,9.7,184.,0,1490.,8590.8,4.,16.5
314.54,3.98,-48.6,10.2,188.,0,1500.,8642.1,4.,16.5
312.36,3.81,-49.0,11.3,190.,0,1510.,8687.8,4.,16.4
310.05,3.69,-49.5,12.4,188.,0,1520.,8736.5,5.,16.4
307.56,3.59,-50.0,12.3,185.,0,1530.,8789.3,5.,16.3
304.98,3.50,-50.2,11.2,181.,0,1540.,8844.3,5.,16.3
302.43,3.44,-50.5,10.8,176.,0,1550.,8899.1,5.,16.3
300.19,3.43,-50.3,11.6,172.,0,1560.,8947.6,5.,16.3
297.63,3.53,-50.5,12.6,171.,0,1570.,9003.5,5.,16.2
295.57,3.63,-50.7,12.3,173.,0,1580.,9048.7,5.,16.2
293.43,3.69,-50.9,11.1,176.,0,1590.,9096.1,5.,16.2
290.60,3.86,-51.1,10.4,177.,0,1600.,9159.1,6.,16.1
288.21,3.94,-51.4,10.5,177.,0,1610.,9212.8,6.,16.1
286.46,4.01,-51.5,10.9,178.,0,1620.,9252.4,5.,16.1
284.13,4.06,-51.8,11.1,179.,0,1630.,9305.3,6.,16.1
281.91,4.16,-52.0,11.1,178.,10,1640.,9356.2,6.,16.0
279.04,4.26,-51.8,11.2,174.,0,1650.,9422.5,5.,16.0
276.74,4.45,-51.8,11.1,170.,0,1660.,9476.2,5.,15.9
274.42,4.67,-51.7,10.6,170.,0,1670.,9530.8,5.,15.9
272.20,5.07,-51.8,10.3,172.,0,1680.,9583.4,5.,15.9
270.16,5.45,-51.5,10.7,174.,0,1690.,9632.2,5.,15.8
268.07,5.80,-51.4,10.8,175.,0,1700.,9682.7,4.,15.8
265.68,6.04,-50.9,10.5,174.,0,1710.,9740.9,4.,15.7
263.55,6.32,-51.3,10.3,172.,0,1720.,9793.3,4.,15.7
261.59,6.70,-51.3,10.1,169.,0,1730.,9841.8,3.,15.7
259.60,6.96,-51.3,9.8,166.,0,1740.,9891.4,3.,15.7
257.66,7.27,-51.5,9.0,162.,0,1750.,9940.1,3.,15.6
255.22,7.46,-51.6,8.1,157.,0,1760.,10001.9,3.,15.6
253.19,7.74,-52.0,7.8,152.,0,1770.,10053.6,3.,15.5
251.27,8.03,-52.1,8.0,150.,0,1780.,10102.9,3.,15.5
249.08,8.38,-52.5,8.5,150.,0,1790.,10159.6,3.,15.5
246.68,8.63,-52.3,9.6,153.,0,1800.,10222.2,3.,15.5
244.46,8.53,-52.3,11.1,158.,0,1810.,10280.7,3.,15.5
242.90,8.28,-52.1,12.7,164.,0,1820.,10322.1,3.,15.4
240.92,7.95,-52.3,14.2,169.,0,1830.,10375.1,3.,15.4
238.96,7.63,-52.7,14.8,172.,0,1840.,10427.9,3.,15.3
237.38,7.49,-52.4,14.5,171.,0,1850.,10470.7,3.,15.3
235.71,7.64,-52.1,14.0,169.,0,1860.,10516.4,3.,15.2
234.10,7.79,-51.9,13.8,169.,0,1870.,10560.8,2.,15.2
232.43,8.02,-51.3,13.8,171.,0,1880.,10607.3,2.,15.2
230.68,8.48,-51.2,13.6,171.,0,1890.,10656.4,2.,15.1
228.98,8.66,-51.3,13.2,169.,0,1900.,10704.5,2.,15.1
227.29,8.81,-51.6,13.0,168.,0,1910.,10752.6,2.,15.1
225.59,8.89,-51.4,13.1,170.,0,1920.,10801.3,2.,15.1
223.98,8.95,-51.4,13.3,174.,0,1930.,10847.8,2.,15.1
222.33,9.01,-51.2,13.6,177.,0,1940.,10895.9,1.,15.0
220.48,9.27,-50.5,13.7,179.,0,1950.,10950.3,1.,15.0
218.82,9.74,-50.4,13.6,180.,0,1960.,10999.6,1.,14.9
217.18,10.16,-50.0,13.4,182.,0,1970.,11048.7,1.,14.9
215.60,10.12,-49.8,13.5,185.,0,1980.,11096.5,1.,14.9
214.09,10.18,-49.8,13.7,187.,0,1990.,11142.4,1.,14.9
212.58,10.25,-49.8,13.8,187.,0,2000.,11188.7,1.,14.8
210.96,10.22,-50.0,13.6,186.,0,2010.,11238.8,1.,14.8
209.37,10.21,-50.1,13.4,185.,0,2020.,11288.2,1.,14.8
207.93,10.30,-50.0,13.3,186.,0,2030.,11333.3,1.,14.7
206.55,10.52,-49.9,13.3,187.,0,2040.,11376.8,1.,14.7
205.06,10.82,-49.9,13.4,190.,0,2050.,11424.2,1.,14.7
203.63,11.13,-49.8,13.3,192.,0,2060.,11470.0,1.,14.7
202.11,11.29,-49.3,12.7,193.,0,2070.,11519.0,1.,14.6
200.68,11.15,-49.3,11.8,192.,0,2080.,11565.6,1.,14.6
199.29,11.14,-49.3,10.9,192.,0,2090.,11611.2,1.,14.5
197.90,11.21,-48.8,10.2,192.,0,2100.,11657.1,1.,14.5
196.51,11.17,-49.2,9.4,191.,0,2110.,11703.4,1.,14.5
195.00,10.82,-49.7,8.9,190.,0,2120.,11753.9,1.,14.4
193.40,10.56,-50.1,8.8,189.,0,2130.,11807.8,1.,14.4
191.99,10.00,-50.4,9.0,190.,0,2140.,11855.6,1.,14.4
190.66,9.86,-50.4,9.3,190.,0,2150.,11900.9,1.,14.3
189.26,9.97,-50.1,9.2,192.,0,2160.,11949.0,1.,14.3
187.95,10.24,-49.9,8.8,193.,0,2170.,11994.4,1.,14.3
186.59,10.89,-50.1,8.5,192.,0,2180.,12041.9,1.,14.3
185.17,11.51,-50.5,8.6,189.,0,2190.,12091.8,1.,14.2
183.72,12.24,-50.0,8.7,187.,0,2200.,12143.1,1.,14.2
182.29,12.83,-50.0,8.5,184.,0,2210.,12194.2,1.,14.2
180.92,13.37,-49.9,8.2,181.,0,2220.,12243.5,1.,14.1
179.57,13.64,-49.6,8.3,177.,0,2230.,12292.5,1.,14.1
178.17,13.82,-50.0,8.8,175.,0,2240.,12343.7,1.,14.1
176.63,13.87,-50.3,9.3,174.,0,2250.,12400.4,1.,14.1
175.27,13.98,-50.4,9.6,173.,0,2260.,12450.9,1.,14.0
173.97,14.03,-49.8,10.3,172.,0,2270.,12499.5,1.,14.0
172.64,13.94,-49.9,11.2,171.,0,2280.,12549.7,1.,14.0
171.42,13.71,-49.9,11.6,170.,0,2290.,12596.1,1.,13.9
170.22,13.20,-49.8,11.6,171.,0,2300.,12642.0,1.,13.9
169.05,12.25,-50.1,11.4,171.,0,2310.,12687.1,1.,13.9
167.89,11.21,-50.3,11.0,172.,0,2320.,12732.1,1.,13.9
166.66,10.76,-50.4,10.8,174.,0,2330.,12780.1,1.,13.8
165.44,10.85,-50.3,11.2,178.,0,2340.,12828.0,1.,13.8
164.26,10.67,-50.2,12.2,182.,0,2350.,12874.7,1.,13.7
163.16,9.60,-50.2,13.1,184.,0,2360.,12918.6,1.,13.7
162.05,8.38,-50.1,13.7,185.,0,2370.,12963.2,1.,13.7
160.97,7.63,-50.3,13.7,187.,0,2380.,13006.9,1.,13.7
159.80,7.28,-50.1,13.2,188.,0,2390.,13054.5,1.,13.6
158.72,6.97,-50.2,12.5,188.,0,2400.,13098.8,1.,13.6
157.59,6.67,-50.3,12.2,187.,0,2410.,13145.5,1.,13.6
156.50,6.50,-49.9,12.7,187.,0,2420.,13190.8,1.,13.6
155.40,6.27,-49.9,13.6,187.,0,2430.,13236.9,1.,13.5
154.31,6.15,-49.8,14.5,188.,0,2440.,13283.0,1.,13.5
153.16,5.98,-50.0,15.1,189.,0,2450.,13331.9,1.,13.5
152.06,5.91,-50.2,15.4,189.,0,2460.,13379.0,1.,13.5
150.99,5.79,-50.1,15.2,188.,0,2470.,13425.1,1.,13.5
149.86,5.79,-50.1,14.8,188.,0,2480.,13474.2,1.,13.5
148.74,6.16,-50.2,14.5,188.,0,2490.,13523.2,1.,13.4
147.59,6.78,-50.3,14.3,188.,0,2500.,13573.9,1.,13.4
146.49,6.95,-50.5,14.1,188.,0,2510.,13622.7,1.,13.4
145.36,7.05,-50.8,13.7,188.,0,2520.,13673.1,1.,13.4
144.28,7.13,-51.1,13.3,188.,0,2530.,13721.7,1.,13.4
143.15,7.48,-51.0,13.4,187.,0,2540.,13772.8,1.,13.4
142.00,7.91,-50.9,13.9,186.,0,2550.,13825.3,1.,13.3
141.01,8.47,-51.1,14.0,185.,0,2560.,13870.8,1.,13.3
140.00,8.79,-51.1,13.7,184.,0,2570.,13917.6,1.,13.3
138.94,9.03,-51.3,12.8,183.,0,2580.,13967.0,1.,13.3
137.88,8.87,-51.3,11.8,180.,0,2590.,14016.8,1.,13.3
136.82,8.49,-51.4,10.9,179.,0,2600.,14066.9,1.,13.3
135.82,7.85,-51.5,10.7,179.,0,2610.,14114.6,1.,13.2
134.77,7.63,-51.5,11.3,180.,0,2620.,14164.9,1.,13.2
133.79,7.44,-51.0,12.4,182.,0,2630.,14212.4,1.,13.2
132.81,7.31,-51.1,13.3,185.,0,2640.,14260.2,1.,13.2
131.84,7.28,-51.1,13.9,189.,0,2650.,14307.9,1.,13.2
130.85,7.50,-51.4,14.2,189.,0,2660.,14356.9,1.,13.2
129.75,7.63,-51.1,13.8,187.,0,2670.,14411.7,1.,13.2
128.70,7.33,-50.8,13.0,184.,0,2680.,14464.6,1.,13.1
127.66,7.08,-50.9,12.2,181.,0,2690.,14517.5,1.,13.1
126.60,7.05,-51.0,11.4,180.,0,2700.,14571.7,1.,13.1
125.57,7.29,-51.5,10.7,179.,0,2710.,14624.8,1.,13.1
124.60,7.62,-51.7,10.3,178.,0,2720.,14675.1,1.,13.0
123.59,8.00,-51.4,10.1,178.,0,2730.,14728.0,1.,13.0
122.58,8.32,-51.6,10.0,181.,0,2740.,14781.2,1.,12.9
121.59,8.42,-51.7,9.8,185.,0,2750.,14833.9,1.,12.9
120.66,8.33,-51.9,9.7,189.,0,2760.,14883.6,1.,12.8
119.78,8.29,-52.0,9.8,192.,0,2770.,14931.1,1.,12.8
118.86,8.04,-51.7,10.5,192.,0,2780.,14981.0,1.,12.8
117.91,7.64,-51.2,11.7,191.,0,2790.,15033.2,1.,12.8
116.95,7.38,-51.4,13.0,190.,0,2800.,15086.3,1.,12.7
116.05,7.16,-51.4,14.0,189.,0,2810.,15136.5,1.,12.7
115.13,6.89,-51.6,14.5,188.,0,2820.,15188.1,1.,12.7
114.23,6.74,-51.8,14.5,187.,0,2830.,15239.0,1.,12.7
113.34,6.65,-52.3,14.0,186.,0,2840.,15289.7,1.,12.7
112.47,6.66,-52.6,13.4,186.,0,2850.,15339.5,1.,12.6
111.61,6.82,-52.7,13.2,188.,0,2860.,15389.1,1.,12.6
110.82,6.90,-52.2,13.4,191.,0,2870.,15435.0,1.,12.6
109.94,6.72,-52.5,13.6,192.,0,2880.,15486.6,1.,12.6
109.09,6.43,-52.4,13.8,193.,0,2890.,15536.7,1.,12.6
108.21,6.27,-52.3,13.7,193.,0,2900.,15589.1,1.,12.5
107.36,6.14,-52.4,13.3,193.,0,2910.,15640.1,1.,12.5
106.52,6.24,-52.0,12.8,194.,0,2920.,15691.0,1.,12.5
105.66,6.72,-51.9,12.6,196.,0,2930.,15743.5,1.,12.5
104.83,6.87,-51.4,12.7,199.,0,2940.,15794.6,1.,12.5
104.04,7.06,-51.5,13.0,200.,0,2950.,15843.8,1.,12.5
103.20,7.18,-51.7,13.2,201.,0,2960.,15896.4,1.,12.5
102.42,7.20,-51.9,13.0,201.,0,2970.,15945.6,1.,12.4
101.63,7.16,-52.2,12.4,202.,0,2980.,15995.7,1.,12.4
100.82,7.05,-52.4,11.5,206.,0,2990.,16047.5,1.,12.4
99.98,7.04,-52.0,10.5,209.,0,3000.,16101.6,1.,12.4
99.17,7.60,-52.2,9.5,211.,0,3010.,16154.3,1.,12.3
98.44,8.70,-52.4,8.5,208.,0,3020.,16202.1,1.,12.3
97.63,9.99,-52.8,7.8,205.,0,3030.,16255.5,1.,12.3
96.81,10.95,-53.2,7.5,204.,0,3040.,16309.9,1.,12.2
95.98,11.40,-53.4,7.7,206.,0,3050.,16365.3,1.,12.2
95.16,11.69,-53.8,8.0,208.,0,3060.,16420.5,1.,12.2
94.37,11.78,-54.2,8.1,209.,0,3070.,16474.0,1.,12.1
93.65,11.87,-54.6,7.8,209.,0,3080.,16523.1,1.,12.1
92.88,11.90,-54.7,7.3,207.,0,3090.,16575.9,1.,12.1
92.11,11.91,-55.1,6.9,202.,0,3100.,16629.1,1.,12.1
91.33,11.93,-55.6,6.9,198.,0,3110.,16683.4,1.,12.0
90.58,11.90,-55.9,7.3,197.,10,3120.,16735.9,1.,12.0
89.82,12.26,-55.7,7.9,201.,0,3130.,16789.5,1.,12.0
89.11,12.47,-55.7,8.5,204.,0,3140.,16840.1,1.,12.0
88.37,12.68,-55.9,8.9,205.,0,3150.,16893.2,1.,11.9
87.62,12.83,-55.9,9.1,201.,0,3160.,16947.4,1.,11.9
86.86,13.39,-55.9,8.9,197.,0,3170.,17002.8,1.,11.9
86.15,14.39,-56.1,8.7,194.,0,3180.,17055.0,1.,11.9
85.45,15.23,-56.3,8.6,194.,0,3190.,17106.9,1.,11.9
84.74,15.93,-56.2,8.8,194.,0,3200.,17159.9,1.,11.8
84.06,16.27,-56.3,9.0,192.,0,3210.,17211.1,1.,11.8
83.36,16.19,-56.3,9.2,189.,0,3220.,17264.2,1.,11.8
82.69,15.72,-56.5,9.5,186.,0,3230.,17315.4,1.,11.8
82.05,14.40,-56.0,9.8,183.,0,3240.,17364.8,1.,11.8
81.39,13.15,-56.3,10.1,180.,0,3250.,17416.1,1.,11.7
80.76,12.33,-56.5,10.6,179.,0,3260.,17465.5,1.,11.7
80.15,11.76,-55.9,11.1,181.,0,3270.,17513.6,1.,11.7
79.59,11.34,-55.4,11.4,185.,0,3280.,17558.3,1.,11.6
79.02,11.16,-55.4,11.9,190.,0,3290.,17604.2,1.,11.6
78.44,11.11,-55.4,12.5,194.,0,3300.,17651.1,1.,11.6
77.90,11.07,-55.1,12.7,196.,0,3310.,17695.2,1.,11.6
77.34,10.98,-54.8,12.2,196.,0,3320.,17741.3,1.,11.5
76.78,11.15,-54.1,11.4,196.,0,3330.,17787.9,1.,11.5
76.22,11.35,-54.2,10.6,197.,0,3340.,17834.8,1.,11.5
75.65,11.36,-54.2,10.0,196.,0,3350.,17883.0,1.,11.5
75.11,11.08,-54.4,9.9,194.,0,3360.,17928.9,1.,11.5
74.54,10.71,-54.5,9.7,191.,0,3370.,17977.7,1.,11.5
73.97,10.40,-53.6,9.1,190.,0,3380.,18027.0,1.,11.4
73.42,10.14,-53.3,8.4,189.,0,3390.,18075.0,1.,11.3
72.85,10.11,-53.3,8.0,191.,0,3400.,18125.2,1.,11.3
72.26,10.01,-53.4,8.2,194.,0,3410.,18177.5,1.,11.2
