* File generated by WRT_WOUDC,Ver. Mar-2010
* 'na' means not available

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2018-03-15,DWD-MOHp,0.0,wolfgang.steinbrecht@dwd.de

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,099,Hohenpeissenberg,DEU,10962

#INSTRUMENT
Name,Model,Number
Brewer-Mast,730-10,na

#LOCATION
Latitude,Longitude,Height
47.8,11.0,976.

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2018-02-14,06:05:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
358.0,2,377.9,1.090,412.0,0,0,Dobson,104

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesgroundO3
RS92-AGP,,,,no correction,bubbler,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
541.49,3.04,-31.2,9.5,144.,0,870.,4769.6,11.,18.5
538.02,3.01,-31.5,9.6,151.,0,880.,4815.1,12.,18.5
534.94,3.00,-31.8,9.9,158.,0,890.,4855.7,11.,18.5
531.60,2.98,-32.1,9.9,163.,0,900.,4900.0,11.,18.5
528.41,2.94,-32.4,9.9,167.,0,910.,4942.4,11.,18.5
525.37,2.94,-32.8,10.2,169.,0,920.,4983.1,11.,18.5
521.97,2.92,-33.1,10.9,169.,0,930.,5028.8,12.,18.5
518.91,2.89,-33.4,11.9,167.,0,940.,5070.1,25.,18.5
515.97,2.85,-33.8,12.9,163.,0,950.,5110.0,27.,18.5
512.89,2.79,-34.2,13.6,158.,0,960.,5151.9,26.,18.4
509.57,2.76,-34.6,14.0,154.,0,970.,5197.3,34.,18.4
506.30,2.71,-35.1,13.8,154.,0,980.,5242.3,36.,18.4
502.97,2.68,-35.5,12.8,156.,0,990.,5288.2,39.,18.4
500.15,2.67,-35.9,11.3,154.,0,1000.,5327.4,40.,18.4
497.04,2.65,-36.3,10.5,146.,0,1010.,5370.7,42.,18.4
493.80,2.64,-36.8,10.9,137.,0,1020.,5416.0,44.,18.4
490.55,2.61,-37.2,11.9,134.,0,1030.,5461.7,47.,18.3
487.15,2.58,-37.5,13.3,132.,0,1040.,5509.7,44.,18.3
484.36,2.58,-37.6,14.4,132.,0,1050.,5549.4,35.,18.3
481.51,2.57,-37.7,14.0,135.,0,1060.,5590.1,31.,18.3
478.20,2.57,-38.2,13.1,140.,0,1070.,5637.6,33.,18.3
474.96,2.55,-38.6,13.2,145.,0,1080.,5684.3,33.,18.3
472.19,2.54,-39.0,13.5,147.,0,1090.,5724.5,32.,18.3
469.13,2.51,-39.3,12.9,146.,0,1100.,5769.1,25.,18.2
465.82,2.51,-39.2,11.9,142.,0,1110.,5817.6,9.,18.2
462.86,2.53,-39.4,11.6,139.,0,1120.,5861.2,11.,18.2
458.96,2.57,-39.8,11.5,140.,0,1130.,5919.1,11.,18.2
455.10,2.61,-40.3,11.3,141.,0,1140.,5976.8,11.,18.1
451.00,2.65,-40.6,11.9,142.,0,1150.,6038.5,8.,18.1
447.68,2.71,-40.8,13.3,142.,0,1160.,6088.8,9.,18.1
444.63,2.78,-40.8,13.9,140.,0,1170.,6135.3,8.,18.1
441.47,2.89,-40.9,13.3,137.,0,1180.,6183.8,6.,18.1
438.48,2.99,-41.1,12.5,136.,0,1190.,6230.0,7.,18.1
435.20,3.02,-41.3,12.6,136.,0,1200.,6281.1,7.,18.0
431.55,3.10,-41.5,13.1,138.,0,1210.,6338.2,7.,18.0
428.11,3.18,-41.5,13.4,141.,0,1220.,6392.5,6.,18.0
425.43,3.34,-41.7,13.7,143.,0,1230.,6435.1,7.,18.0
421.94,3.36,-42.1,14.3,142.,0,1240.,6490.9,6.,17.9
419.09,3.44,-42.4,15.2,139.,0,1250.,6536.8,7.,17.9
415.97,3.49,-42.7,15.3,139.,0,1260.,6587.2,7.,17.9
413.03,3.50,-43.0,15.3,140.,0,1270.,6635.1,7.,17.9
410.09,3.44,-43.3,16.0,141.,0,1280.,6683.2,8.,17.8
406.65,3.35,-43.4,17.2,139.,0,1290.,6739.9,9.,17.8
403.31,3.26,-43.6,17.5,136.,0,1300.,6795.4,9.,17.8
400.35,3.19,-43.9,16.5,134.,0,1310.,6844.9,8.,17.8
397.66,3.21,-44.0,15.5,131.,0,1320.,6890.1,8.,17.7
394.93,3.19,-44.1,16.3,126.,0,1330.,6936.4,8.,17.7
391.93,3.19,-44.5,18.0,125.,0,1340.,6987.5,8.,17.7
389.21,3.15,-44.9,18.9,124.,0,1350.,7034.1,9.,17.7
386.48,3.14,-45.2,18.8,124.,0,1360.,7081.1,9.,17.7
383.45,3.11,-45.4,18.8,125.,0,1370.,7133.6,9.,17.6
380.07,3.11,-45.6,18.8,128.,0,1380.,7192.7,8.,17.6
377.43,3.15,-45.8,18.5,127.,0,1390.,7239.1,8.,17.6
374.99,3.16,-45.7,18.7,123.,0,1400.,7282.3,7.,17.6
371.73,3.14,-45.6,19.5,120.,0,1410.,7340.5,7.,17.6
369.04,3.16,-45.8,20.2,120.,0,1420.,7388.9,7.,17.5
366.70,3.18,-45.9,20.2,122.,0,1430.,7431.2,7.,17.5
363.85,3.18,-45.8,19.7,127.,0,1440.,7483.2,6.,17.5
361.31,3.24,-46.0,19.4,131.,0,1450.,7529.8,6.,17.4
358.73,3.29,-46.3,19.9,133.,0,1460.,7577.5,6.,17.4
356.03,3.32,-46.7,20.6,134.,0,1470.,7627.6,6.,17.4
353.74,3.34,-46.8,21.1,136.,0,1480.,7670.4,6.,17.3
350.76,3.37,-47.0,21.3,138.,0,1490.,7726.5,6.,17.3
348.44,3.36,-47.2,21.5,142.,0,1500.,7770.4,6.,17.3
346.19,3.31,-47.3,21.5,148.,0,1510.,7813.3,6.,17.3
343.94,3.28,-47.6,21.2,150.,0,1520.,7856.4,6.,17.2
341.45,3.27,-47.9,20.8,149.,0,1530.,7904.4,6.,17.2
338.96,3.25,-48.4,21.0,146.,0,1540.,7952.6,7.,17.2
336.70,3.22,-48.7,21.5,145.,0,1550.,7996.6,7.,17.2
334.30,3.18,-49.2,21.9,146.,0,1560.,8043.6,7.,17.1
331.82,3.17,-49.6,22.2,148.,0,1570.,8092.4,8.,17.1
329.70,3.15,-50.0,22.2,149.,0,1580.,8134.3,8.,17.1
327.18,3.14,-50.4,22.5,150.,0,1590.,8184.4,8.,17.0
324.96,3.12,-50.8,22.7,151.,0,1600.,8228.8,9.,17.0
322.74,3.13,-51.2,22.0,152.,0,1610.,8273.4,9.,17.0
319.88,3.12,-51.6,20.3,156.,0,1620.,8331.2,9.,17.0
316.89,3.10,-51.7,18.0,159.,18,1630.,8392.2,9.,16.9
314.55,3.13,-51.9,15.8,159.,0,1640.,8440.2,9.,16.9
311.89,3.18,-51.7,14.3,156.,0,1650.,8495.3,8.,16.9
309.10,3.30,-51.8,13.2,155.,0,1660.,8553.6,8.,16.8
306.87,3.40,-52.1,12.7,151.,0,1670.,8600.5,8.,16.8
303.93,3.49,-52.5,12.8,144.,0,1680.,8662.7,8.,16.8
300.84,3.55,-53.1,13.0,137.,0,1690.,8728.7,9.,16.7
297.98,3.61,-53.6,13.4,133.,0,1700.,8790.2,10.,16.7
295.19,3.63,-53.9,13.9,130.,0,1710.,8850.7,10.,16.7
293.27,3.70,-54.1,14.8,128.,0,1720.,8892.5,10.,16.6
290.89,3.75,-54.3,15.7,127.,0,1730.,8944.8,10.,16.6
289.03,3.83,-54.4,16.9,128.,10,1740.,8985.9,9.,16.6
286.98,3.94,-53.7,18.2,131.,0,1750.,9031.6,7.,16.5
285.15,4.15,-53.1,19.0,135.,0,1760.,9072.8,6.,16.5
283.19,4.40,-53.2,18.9,139.,0,1770.,9117.2,5.,16.5
281.41,4.58,-52.7,18.1,142.,0,1780.,9157.9,5.,16.5
279.33,4.83,-52.5,17.1,144.,0,1790.,9205.8,4.,16.4
277.31,5.16,-52.4,16.3,142.,0,1800.,9252.7,4.,16.4
275.21,5.49,-52.4,16.0,139.,0,1810.,9301.9,4.,16.4
273.18,5.81,-52.2,16.3,139.,0,1820.,9349.8,4.,16.3
271.20,6.16,-52.5,16.8,141.,0,1830.,9396.8,4.,16.3
269.13,6.45,-52.2,17.2,144.,0,1840.,9446.4,4.,16.2
267.01,6.66,-52.4,17.0,146.,0,1850.,9497.5,4.,16.2
265.31,6.81,-52.4,16.1,147.,0,1860.,9538.8,4.,16.2
263.48,7.02,-52.5,15.7,149.,0,1870.,9583.6,4.,16.1
261.67,7.24,-52.4,16.3,151.,0,1880.,9628.1,4.,16.1
259.91,7.47,-52.2,17.6,151.,0,1890.,9671.8,3.,16.1
258.07,7.76,-52.5,18.9,152.,0,1900.,9717.7,3.,16.0
256.24,8.05,-52.2,19.8,154.,0,1910.,9763.8,3.,16.0
254.45,8.23,-51.9,20.2,157.,0,1920.,9809.2,3.,15.9
252.91,8.57,-51.6,19.9,160.,0,1930.,9848.5,2.,15.9
251.22,8.71,-51.6,19.1,163.,0,1940.,9892.0,2.,15.9
249.66,8.97,-51.4,17.9,165.,0,1950.,9932.5,2.,15.8
248.04,9.18,-51.3,16.6,168.,0,1960.,9974.8,2.,15.8
246.26,9.31,-51.6,15.3,172.,0,1970.,10021.5,2.,15.8
244.60,9.39,-51.7,14.3,175.,0,1980.,10065.4,2.,15.7
242.95,9.38,-51.5,13.4,174.,0,1990.,10109.4,2.,15.7
241.36,9.39,-51.1,12.8,172.,0,2000.,10152.0,2.,15.7
239.66,9.55,-51.2,12.5,169.,0,2010.,10198.0,1.,15.6
237.94,9.55,-51.3,12.3,167.,0,2020.,10244.8,1.,15.6
236.24,9.58,-51.6,12.3,166.,0,2030.,10291.4,1.,15.6
234.60,9.64,-51.7,12.5,164.,0,2040.,10336.6,1.,15.5
232.98,9.59,-51.9,12.8,162.,0,2050.,10381.5,1.,15.5
231.34,9.83,-51.8,12.9,160.,0,2060.,10427.3,1.,15.5
229.63,9.90,-51.6,12.4,159.,0,2070.,10475.4,1.,15.4
228.07,10.08,-51.5,11.6,157.,0,2080.,10519.6,1.,15.4
226.50,10.21,-51.6,11.1,153.,0,2090.,10564.5,1.,15.4
224.96,10.42,-51.4,11.0,150.,0,2100.,10608.8,1.,15.4
223.47,10.53,-51.7,11.1,148.,0,2110.,10651.9,1.,15.3
222.04,10.68,-51.4,11.6,147.,0,2120.,10693.6,1.,15.3
220.61,10.98,-50.9,12.4,145.,0,2130.,10735.6,1.,15.3
219.24,11.36,-50.8,13.2,143.,0,2140.,10776.2,1.,15.2
217.81,11.73,-50.9,13.2,143.,0,2150.,10818.8,1.,15.2
216.48,12.09,-50.8,12.4,143.,0,2160.,10858.6,1.,15.2
215.07,12.30,-51.0,11.6,145.,0,2170.,10901.2,1.,15.2
213.67,12.49,-50.8,11.0,145.,0,2180.,10943.7,1.,15.1
212.29,12.65,-50.4,10.8,146.,0,2190.,10985.9,1.,15.1
210.95,12.51,-50.5,10.7,147.,0,2200.,11027.2,1.,15.0
209.60,12.37,-50.5,11.0,151.,0,2210.,11069.1,1.,15.0
208.19,12.27,-50.6,11.7,152.,0,2220.,11113.1,1.,15.0
206.76,12.09,-50.6,12.5,153.,0,2230.,11158.1,1.,14.9
205.47,12.10,-50.1,12.9,154.,0,2240.,11198.9,1.,14.9
204.11,12.18,-50.1,13.0,156.,0,2250.,11242.3,1.,14.9
202.74,12.16,-50.5,12.9,159.,0,2260.,11286.2,1.,14.8
201.34,12.14,-50.7,12.7,164.,0,2270.,11331.4,1.,14.8
199.95,12.10,-50.3,12.4,168.,0,2280.,11376.6,1.,14.8
198.63,12.06,-50.4,12.3,169.,0,2290.,11419.8,1.,14.8
197.25,12.09,-50.3,12.1,167.,0,2300.,11465.3,1.,14.8
195.80,12.08,-50.5,11.8,163.,0,2310.,11513.5,1.,14.7
194.44,12.11,-50.6,11.4,159.,0,2320.,11558.9,1.,14.7
193.11,12.20,-50.8,10.8,154.,0,2330.,11603.6,1.,14.7
191.78,12.10,-50.9,10.0,148.,0,2340.,11648.6,1.,14.6
190.43,12.12,-51.1,9.6,142.,0,2350.,11694.6,1.,14.6
189.09,12.23,-50.9,9.8,139.,0,2360.,11740.5,1.,14.6
187.76,12.45,-50.8,10.4,139.,0,2370.,11786.5,1.,14.5
186.43,12.65,-50.9,10.9,140.,0,2380.,11832.8,1.,14.5
185.16,13.17,-51.2,11.1,141.,0,2390.,11877.3,1.,14.5
183.89,13.30,-51.2,10.6,144.,0,2400.,11922.0,1.,14.4
182.62,13.55,-51.3,9.9,147.,0,2410.,11967.0,1.,14.4
181.43,13.81,-51.3,9.3,150.,0,2420.,12009.5,1.,14.4
180.21,14.22,-51.2,8.8,150.,0,2430.,12053.4,1.,14.4
178.96,14.87,-50.8,8.4,148.,0,2440.,12098.7,1.,14.3
177.79,16.08,-50.4,8.5,146.,0,2450.,12141.4,1.,14.3
176.65,17.49,-49.9,8.7,145.,0,2460.,12183.4,1.,14.3
175.50,18.95,-49.5,8.5,142.,0,2470.,12226.2,1.,14.2
174.31,19.99,-49.6,8.0,135.,0,2480.,12270.8,1.,14.2
173.15,20.46,-49.8,7.5,128.,0,2490.,12314.5,1.,14.2
172.04,21.15,-49.4,7.0,125.,0,2500.,12356.6,1.,14.1
170.99,21.02,-49.5,6.4,125.,0,2510.,12396.7,1.,14.1
169.86,21.11,-49.3,5.5,128.,0,2520.,12440.1,1.,14.1
168.76,21.49,-49.2,4.2,129.,0,2530.,12482.7,1.,14.1
167.69,21.94,-49.2,2.9,124.,0,2540.,12524.5,1.,14.1
166.58,22.42,-49.0,2.2,114.,0,2550.,12568.1,1.,14.0
165.51,22.76,-48.9,2.4,116.,0,2560.,12610.4,1.,14.0
164.36,22.79,-49.1,3.1,126.,0,2570.,12656.2,1.,14.0
163.24,23.30,-49.0,4.0,134.,0,2580.,12701.0,1.,13.9
162.12,23.69,-48.6,4.9,136.,0,2590.,12746.3,1.,13.9
160.91,24.02,-48.3,5.8,132.,0,2600.,12795.6,1.,13.9
159.75,24.39,-48.4,6.8,124.,0,2610.,12843.2,1.,13.9
158.70,24.40,-48.6,8.0,117.,0,2620.,12886.6,1.,13.8
157.62,24.36,-48.4,8.7,114.,0,2630.,12931.5,1.,13.8
156.49,24.63,-48.2,8.6,114.,0,2640.,12978.9,1.,13.8
155.40,25.15,-48.2,8.4,114.,0,2650.,13025.0,1.,13.7
154.27,25.06,-48.3,8.4,113.,0,2660.,13073.1,1.,13.7
153.12,24.53,-48.6,8.2,114.,0,2670.,13122.3,1.,13.7
152.05,23.94,-48.8,7.8,118.,0,2680.,13168.4,1.,13.6
150.96,23.18,-48.9,7.2,122.,0,2690.,13215.7,1.,13.6
149.80,22.53,-48.9,6.9,121.,0,2700.,13266.4,1.,13.6
148.75,21.92,-48.7,7.1,119.,0,2710.,13312.6,1.,13.6
147.58,21.81,-48.9,7.3,121.,0,2720.,13364.5,1.,13.5
146.55,21.65,-48.7,7.1,128.,0,2730.,13410.5,1.,13.5
145.55,21.58,-48.6,6.9,135.,0,2740.,13455.5,1.,13.5
144.54,21.29,-48.3,6.9,137.,0,2750.,13501.3,1.,13.5
143.60,21.38,-48.3,7.1,137.,0,2760.,13544.3,1.,13.4
142.59,21.43,-48.5,7.6,137.,0,2770.,13590.8,1.,13.4
141.64,21.07,-48.9,8.0,137.,0,2780.,13634.7,1.,13.4
140.64,20.69,-49.2,8.5,137.,0,2790.,13681.2,1.,13.3
139.65,21.12,-49.7,8.9,138.,0,2800.,13727.5,1.,13.3
138.68,20.74,-49.6,8.4,142.,0,2810.,13773.2,1.,13.3
137.67,20.45,-49.1,7.1,146.,0,2820.,13821.1,1.,13.3
136.68,20.27,-49.4,5.7,151.,0,2830.,13868.4,1.,13.2
135.67,19.93,-49.4,4.5,157.,0,2840.,13917.0,1.,13.2
134.65,19.04,-49.6,3.3,159.,0,2850.,13966.5,1.,13.2
133.68,17.93,-49.7,2.4,144.,0,2860.,14013.8,1.,13.2
132.78,17.48,-49.9,2.6,128.,0,2870.,14058.0,1.,13.1
131.76,16.72,-49.5,3.5,131.,0,2880.,14108.4,1.,13.1
130.84,16.01,-49.7,4.1,133.,0,2890.,14154.3,1.,13.1
129.72,15.65,-50.0,3.5,128.,0,2900.,14210.6,1.,13.1
128.61,14.62,-50.1,2.8,118.,0,2910.,14266.7,1.,13.0
127.69,12.95,-50.5,2.4,109.,0,2920.,14313.6,1.,13.0
126.77,11.74,-50.9,2.3,100.,0,2930.,14360.7,1.,13.0
125.88,10.75,-51.4,2.4,95.,0,2940.,14406.5,1.,13.0
124.96,10.13,-51.9,2.7,95.,0,2950.,14454.1,1.,12.9
124.03,9.69,-52.2,3.3,99.,0,2960.,14502.5,1.,12.9
123.13,9.20,-51.8,4.0,102.,0,2970.,14549.7,1.,12.9
122.25,8.97,-52.0,4.9,103.,0,2980.,14596.1,1.,12.9
121.32,8.91,-52.0,6.0,102.,0,2990.,14645.6,1.,12.8
120.44,8.81,-51.1,6.8,105.,0,3000.,14692.9,1.,12.8
119.57,8.69,-50.7,7.0,112.,0,3010.,14740.1,1.,12.8
118.72,8.48,-51.0,7.1,120.,0,3020.,14786.5,1.,12.8
117.93,8.51,-50.6,7.3,124.,0,3030.,14830.0,1.,12.7
117.11,8.71,-50.3,7.3,123.,0,3040.,14875.5,1.,12.7
116.28,9.04,-50.2,7.4,119.,0,3050.,14921.9,1.,12.7
115.48,9.60,-50.0,7.5,117.,0,3060.,14967.0,1.,12.7
114.71,10.48,-49.5,7.4,121.,0,3070.,15010.8,1.,12.7
113.90,11.20,-49.7,7.2,127.,0,3080.,15057.2,1.,12.6
113.06,12.12,-49.6,7.1,128.,0,3090.,15105.7,1.,12.6
112.20,12.86,-49.2,6.8,122.,0,3100.,15155.7,1.,12.6
111.35,13.14,-49.1,6.5,116.,0,3110.,15205.6,1.,12.6
110.51,12.89,-49.4,6.4,114.,0,3120.,15255.3,1.,12.6
109.66,12.76,-49.7,6.5,114.,0,3130.,15305.9,1.,12.6
108.84,12.58,-49.8,6.9,110.,0,3140.,15355.0,1.,12.5
108.04,12.56,-50.0,7.4,106.,0,3150.,15403.2,1.,12.5
107.25,12.78,-50.0,7.5,107.,0,3160.,15451.2,1.,12.5
106.43,13.50,-49.7,6.9,112.,0,3170.,15501.4,1.,12.5
105.56,14.46,-49.5,6.6,116.,0,3180.,15555.1,1.,12.4
104.68,15.19,-49.2,6.8,114.,0,3190.,15610.0,1.,12.4
103.86,15.00,-49.5,7.5,110.,0,3200.,15661.6,1.,12.4
103.03,14.48,-49.7,8.4,107.,0,3210.,15714.1,1.,12.4
102.25,14.23,-50.0,9.5,105.,0,3220.,15763.8,1.,12.3
101.44,14.27,-50.1,10.5,106.,0,3230.,15815.8,1.,12.3
100.68,15.19,-49.4,10.9,110.,0,3240.,15865.0,1.,12.3
99.93,17.01,-49.4,10.7,114.,0,3250.,15914.0,1.,12.3
99.17,18.17,-49.5,10.0,119.,0,3260.,15964.0,1.,12.2
98.45,19.09,-49.6,8.8,123.,0,3270.,16011.7,1.,12.2
97.69,19.91,-49.7,7.4,127.,0,3280.,16062.5,1.,12.2
96.95,20.48,-49.8,6.3,130.,0,3290.,16112.2,1.,12.2
96.20,20.77,-50.0,5.6,131.,0,3300.,16163.0,1.,12.1
95.44,21.09,-50.0,5.1,133.,0,3310.,16214.8,1.,12.1
94.76,21.34,-50.0,4.3,139.,0,3320.,16261.6,1.,12.1
94.06,21.67,-50.0,3.5,141.,0,3330.,16310.1,1.,12.1
93.37,21.77,-50.3,3.2,134.,0,3340.,16358.1,1.,12.1
92.70,21.65,-50.1,3.8,124.,0,3350.,16405.2,1.,12.0
92.07,21.02,-50.3,4.9,120.,0,3360.,16449.7,1.,12.0
91.43,20.00,-50.5,6.3,119.,0,3370.,16495.2,1.,12.0
90.75,19.08,-50.5,7.7,120.,0,3380.,16543.9,1.,12.0
90.08,18.29,-50.7,8.9,121.,0,3390.,16592.2,1.,12.0
89.40,17.71,-51.0,9.8,122.,0,3400.,16641.5,1.,12.0
