* File generated by WRT_WOUDC,Ver. Mar-2010
* 'na' means not available

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2018-03-15,DWD-MOHp,0.0,wolfgang.steinbrecht@dwd.de

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,099,Hohenpeissenberg,DEU,10962

#INSTRUMENT
Name,Model,Number
Brewer-Mast,730-10,na

#LOCATION
Latitude,Longitude,Height
47.8,11.0,976.

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2018-02-16,05:53:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
259.2,2,302.7,1.209,366.0,

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesgroundO3
RS92-AGP,,,,no correction,bubbler,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
793.92,2.15,-2.6,11.6,249.,0,270.,2054.5,98.,21.2
789.81,2.13,-2.6,12.6,255.,0,280.,2095.7,99.,21.2
785.70,2.12,-2.6,12.6,260.,0,290.,2137.1,99.,21.2
780.57,2.10,-2.6,12.1,263.,0,300.,2189.2,98.,21.2
776.56,2.07,-2.7,12.8,267.,0,310.,2230.1,98.,21.3
771.09,2.07,-2.8,15.1,92.,0,320.,2286.2,98.,21.3
765.92,2.06,-2.7,17.9,96.,0,330.,2339.6,98.,21.3
761.53,2.09,-2.8,19.8,97.,0,340.,2385.2,98.,21.3
757.49,2.15,-2.9,20.3,96.,0,350.,2427.5,98.,21.3
753.62,2.26,-3.1,19.3,95.,0,360.,2468.1,97.,21.3
749.89,2.36,-3.3,17.6,96.,0,370.,2507.4,97.,21.3
746.10,2.44,-3.5,16.2,101.,0,380.,2547.5,97.,21.3
742.25,2.48,-3.8,16.3,107.,0,390.,2588.5,96.,21.4
738.52,2.54,-4.0,17.8,111.,0,400.,2628.3,96.,21.4
734.93,2.61,-4.2,19.7,113.,0,410.,2666.8,95.,21.3
731.37,2.65,-4.5,20.7,114.,0,420.,2705.1,96.,21.3
727.95,2.70,-4.7,21.2,114.,0,430.,2742.0,96.,21.3
724.20,2.73,-4.9,22.0,114.,0,440.,2782.7,96.,21.4
720.37,2.80,-5.2,23.1,113.,0,450.,2824.5,96.,21.4
716.60,2.91,-5.3,24.0,110.,0,460.,2865.7,96.,21.4
712.96,3.00,-5.6,24.4,108.,0,470.,2905.7,97.,21.4
709.28,3.06,-5.8,23.9,108.,0,480.,2946.4,96.,21.4
704.86,3.08,-6.1,23.4,109.,0,490.,2995.4,97.,21.5
700.01,3.11,-6.4,23.6,108.,0,500.,3049.5,97.,21.4
694.96,3.09,-6.8,24.5,107.,0,510.,3106.1,97.,21.4
690.55,3.06,-7.3,25.5,106.,0,520.,3155.8,94.,21.4
686.80,3.03,-7.6,25.9,106.,0,530.,3198.3,93.,21.4
682.75,3.02,-7.9,25.5,104.,0,540.,3244.3,94.,21.4
677.97,2.99,-8.2,25.0,102.,0,550.,3299.0,95.,21.4
673.42,2.95,-8.4,24.9,99.,0,560.,3351.3,96.,21.5
668.86,2.91,-8.7,25.3,95.,0,570.,3404.1,97.,21.5
665.00,2.88,-8.8,26.0,92.,0,580.,3449.0,97.,21.5
661.37,2.88,-9.1,26.9,270.,0,590.,3491.4,98.,21.5
657.57,2.85,-9.2,28.0,269.,0,600.,3536.0,96.,21.5
653.97,2.82,-9.4,28.8,90.,0,610.,3578.5,93.,21.5
649.92,2.79,-9.8,28.9,92.,0,620.,3626.6,92.,21.5
645.31,2.77,-10.1,28.1,94.,0,630.,3681.5,94.,21.5
641.11,2.74,-10.5,27.2,95.,0,640.,3731.9,94.,21.5
637.49,2.78,-10.8,27.0,96.,0,650.,3775.5,94.,21.5
633.31,2.73,-11.2,27.6,95.,0,660.,3826.1,96.,21.5
628.80,2.73,-11.5,28.4,95.,0,670.,3880.9,96.,21.5
625.40,2.73,-11.9,28.8,95.,0,680.,3922.5,96.,21.5
621.26,2.73,-12.2,28.4,95.,0,690.,3973.4,96.,21.5
617.07,2.71,-12.5,27.8,94.,0,700.,4025.2,96.,21.5
613.01,2.68,-12.8,27.7,93.,0,710.,4075.6,96.,21.5
609.03,2.65,-13.2,27.6,93.,0,720.,4125.3,86.,21.5
604.67,2.62,-13.7,27.6,94.,0,730.,4180.0,83.,21.5
600.48,2.62,-14.0,27.9,95.,0,740.,4232.9,86.,21.5
595.67,2.61,-14.6,28.3,95.,0,750.,4293.9,88.,21.5
590.72,2.59,-15.0,28.6,94.,0,760.,4357.2,91.,21.5
586.46,2.58,-15.6,29.0,93.,0,770.,4411.9,90.,21.5
582.65,2.60,-16.1,29.6,92.,0,780.,4461.0,93.,21.5
578.39,2.60,-16.5,30.2,92.,0,790.,4516.3,94.,21.5
574.46,2.59,-17.2,30.4,92.,0,800.,4567.5,95.,21.6
570.61,2.58,-17.9,30.2,92.,0,810.,4617.9,72.,21.5
566.35,2.53,-18.6,29.5,93.,0,820.,4673.9,41.,21.5
562.50,2.55,-19.1,28.1,93.,0,830.,4724.7,15.,21.5
558.59,2.60,-19.5,26.4,94.,0,840.,4776.6,14.,21.5
555.43,2.64,-19.6,25.8,93.,0,850.,4818.8,15.,21.5
551.66,2.62,-19.6,26.5,92.,0,860.,4869.3,12.,21.5
547.89,2.62,-19.6,27.7,92.,0,870.,4920.3,12.,21.5
544.01,2.64,-19.2,28.1,93.,0,880.,4973.1,10.,21.5
540.39,2.61,-19.1,28.2,93.,0,890.,5022.8,13.,21.5
537.12,2.61,-19.4,28.9,92.,0,900.,5067.9,13.,21.5
533.16,2.58,-19.8,29.4,93.,0,910.,5122.9,12.,21.4
529.20,2.60,-20.3,29.1,95.,0,920.,5178.2,14.,21.4
525.35,2.55,-20.8,28.3,97.,0,930.,5232.2,15.,21.4
522.23,2.53,-21.2,27.8,97.,0,940.,5276.2,15.,21.4
518.86,2.50,-21.6,27.9,97.,0,950.,5323.9,15.,21.5
515.07,2.49,-22.1,28.6,97.,0,960.,5377.9,18.,21.4
511.51,2.44,-22.5,29.3,98.,0,970.,5428.9,19.,21.4
507.95,2.43,-22.9,29.9,99.,0,980.,5480.1,20.,21.4
504.30,2.42,-23.3,30.6,99.,0,990.,5532.9,21.,21.4
501.34,2.33,-23.6,31.5,98.,0,1000.,5576.0,21.,21.4
498.36,2.31,-24.0,32.0,99.,0,1010.,5619.6,22.,21.4
494.89,2.35,-24.5,31.6,99.,0,1020.,5670.5,22.,21.4
491.20,2.31,-25.0,31.0,98.,0,1030.,5725.0,22.,21.4
487.94,2.30,-25.4,31.0,97.,0,1040.,5773.3,19.,21.4
484.46,2.32,-25.2,31.4,97.,0,1050.,5825.3,29.,21.4
480.94,2.41,-25.5,31.6,97.,0,1060.,5878.2,43.,21.4
477.44,2.43,-26.0,31.8,96.,0,1070.,5931.2,42.,21.3
473.94,2.44,-26.5,32.1,97.,0,1080.,5984.4,48.,21.3
470.37,2.44,-27.0,32.1,97.,0,1090.,6039.0,47.,21.3
466.72,2.44,-27.6,31.8,98.,0,1100.,6095.1,44.,21.3
463.00,2.44,-28.1,31.7,97.,0,1110.,6152.6,44.,21.3
459.86,2.44,-28.6,32.3,96.,0,1120.,6201.4,58.,21.3
456.70,2.41,-29.0,33.1,96.,0,1130.,6250.8,61.,21.3
453.40,2.41,-29.2,34.1,96.,0,1140.,6302.6,66.,21.2
450.08,2.41,-28.7,34.9,96.,0,1150.,6355.2,74.,21.2
446.88,2.39,-28.8,35.3,97.,0,1160.,6406.3,72.,21.2
444.20,2.39,-29.0,35.5,98.,0,1170.,6449.4,69.,21.3
441.37,2.37,-29.2,35.9,99.,0,1180.,6495.1,69.,21.3
437.93,2.39,-29.6,36.6,99.,0,1190.,6551.0,69.,21.2
435.11,2.39,-29.9,37.5,99.,0,1200.,6597.0,69.,21.2
431.80,2.38,-30.3,37.9,99.,0,1210.,6651.4,71.,21.2
428.56,2.33,-30.7,37.7,100.,0,1220.,6705.0,68.,21.3
425.40,2.22,-31.1,37.3,99.,0,1230.,6757.5,68.,21.3
421.92,2.16,-31.5,37.1,99.,0,1240.,6815.7,65.,21.3
418.83,2.07,-31.9,37.4,99.,0,1250.,6867.7,65.,21.2
416.08,2.04,-32.2,37.8,99.,0,1260.,6914.2,65.,21.1
413.37,2.09,-32.5,37.6,99.,0,1270.,6960.3,64.,21.1
410.51,2.14,-32.8,37.1,100.,0,1280.,7009.3,70.,21.1
407.47,2.16,-33.1,37.5,100.,0,1290.,7061.6,68.,21.1
404.39,2.16,-33.6,38.4,102.,0,1300.,7114.9,71.,21.1
401.54,2.19,-33.8,38.8,103.,0,1310.,7164.5,74.,21.1
398.24,2.19,-34.1,38.9,103.,0,1320.,7222.3,71.,21.0
395.58,2.16,-34.5,39.0,102.,0,1330.,7269.2,77.,21.0
392.80,2.15,-34.9,39.0,102.,0,1340.,7318.5,72.,21.0
389.98,2.13,-35.3,38.7,103.,0,1350.,7368.7,67.,20.9
387.19,2.10,-35.6,39.1,103.,0,1360.,7418.7,67.,20.9
384.41,2.04,-35.9,40.5,103.,0,1370.,7468.8,68.,20.9
380.86,1.98,-36.4,41.9,103.,0,1380.,7533.3,70.,20.8
378.05,1.89,-36.7,42.3,104.,0,1390.,7584.6,64.,20.8
374.43,1.81,-37.1,41.8,104.,0,1400.,7651.2,64.,20.8
371.35,1.78,-37.5,41.2,105.,0,1410.,7708.3,61.,20.8
367.81,1.74,-38.0,41.0,105.,0,1420.,7774.3,59.,20.8
365.25,1.73,-38.3,40.9,105.,0,1430.,7822.4,57.,20.7
362.44,1.70,-38.7,40.7,105.,0,1440.,7875.5,58.,20.7
359.70,1.67,-39.2,40.8,106.,0,1450.,7927.6,62.,20.6
357.10,1.64,-39.6,41.5,106.,0,1460.,7977.2,63.,20.6
354.44,1.62,-40.0,42.4,105.,0,1470.,8028.3,61.,20.6
351.83,1.61,-40.4,42.8,105.,0,1480.,8078.8,64.,20.6
348.52,1.58,-40.9,42.5,106.,0,1490.,8143.2,61.,20.6
345.75,1.57,-41.4,41.7,106.,0,1500.,8197.4,59.,20.5
343.30,1.56,-41.7,41.3,106.,0,1510.,8245.6,56.,20.5
340.56,1.54,-42.0,41.7,107.,0,1520.,8299.9,57.,20.5
338.03,1.51,-42.3,42.1,107.,0,1530.,8350.4,54.,20.5
335.39,1.52,-42.4,42.1,107.,0,1540.,8403.4,53.,20.4
332.76,1.54,-42.6,41.8,106.,0,1550.,8456.6,52.,20.4
330.64,1.57,-43.0,41.6,105.,0,1560.,8499.7,51.,20.4
328.14,1.58,-43.3,41.5,105.,0,1570.,8550.8,49.,20.4
325.29,1.60,-43.8,41.0,103.,0,1580.,8609.5,54.,20.4
322.77,1.60,-44.2,40.6,101.,0,1590.,8661.7,64.,20.3
320.55,1.61,-44.7,41.1,101.,0,1600.,8708.0,69.,20.3
318.14,1.60,-45.1,42.3,102.,0,1610.,8758.4,72.,20.3
315.88,1.60,-45.5,43.1,103.,0,1620.,8806.0,67.,20.3
313.63,1.58,-45.8,42.5,103.,0,1630.,8853.6,57.,20.2
311.30,1.57,-46.2,41.3,103.,0,1640.,8903.3,51.,20.2
308.94,1.56,-46.5,40.9,103.,0,1650.,8953.8,49.,20.1
306.77,1.56,-47.0,41.4,103.,0,1660.,9000.6,50.,20.1
304.66,1.54,-47.3,41.8,102.,0,1670.,9046.3,49.,20.1
302.21,1.52,-47.7,41.6,103.,0,1680.,9099.6,41.,20.1
299.25,1.54,-48.1,41.4,104.,0,1690.,9164.6,39.,20.1
297.25,1.51,-48.4,41.9,104.,0,1700.,9208.7,42.,20.0
295.11,1.49,-48.7,42.9,104.,0,1710.,9256.3,49.,20.0
292.99,1.46,-49.0,43.8,102.,0,1720.,9303.6,57.,20.0
290.77,1.45,-49.2,43.9,102.,0,1730.,9353.6,47.,19.9
288.79,1.43,-49.4,43.6,103.,0,1740.,9398.4,48.,19.9
286.79,1.46,-49.6,43.4,103.,0,1750.,9443.9,42.,19.9
284.41,1.49,-49.9,43.9,101.,0,1760.,9498.4,26.,19.8
282.24,1.56,-50.1,44.7,101.,0,1770.,9548.5,18.,19.8
280.38,1.63,-50.4,44.9,101.,0,1780.,9591.7,20.,19.7
278.31,1.67,-50.7,44.6,101.,0,1790.,9640.0,20.,19.7
276.24,1.72,-51.0,44.4,101.,0,1800.,9688.6,20.,19.7
273.98,1.70,-51.3,44.1,100.,0,1810.,9742.0,21.,19.7
272.11,1.67,-51.6,43.9,100.,0,1820.,9786.5,20.,19.7
270.03,1.60,-52.0,44.4,99.,0,1830.,9836.2,21.,19.6
268.08,1.51,-52.3,45.4,98.,0,1840.,9883.2,20.,19.6
266.03,1.43,-52.7,46.3,98.,0,1850.,9932.8,20.,19.5
263.94,1.37,-53.1,46.6,99.,0,1860.,9983.6,22.,19.5
261.88,1.32,-53.5,46.6,99.,0,1870.,10034.1,21.,19.5
259.77,1.27,-53.9,46.6,99.,0,1880.,10086.1,20.,19.5
257.86,1.22,-54.1,46.8,98.,0,1890.,10133.5,19.,19.4
255.71,1.18,-54.5,47.2,98.,0,1900.,10187.2,21.,19.4
253.70,1.16,-54.9,47.5,98.,0,1910.,10237.6,22.,19.4
251.76,1.15,-55.3,47.5,98.,0,1920.,10286.7,23.,19.3
249.80,1.14,-55.6,47.2,98.,0,1930.,10336.5,23.,19.3
247.84,1.14,-55.9,46.8,98.,0,1940.,10386.7,25.,19.3
245.84,1.15,-56.3,46.1,98.,0,1950.,10438.2,27.,19.2
244.00,1.15,-56.6,45.3,98.,0,1960.,10485.9,26.,19.2
242.08,1.15,-56.9,44.4,98.,0,1970.,10535.9,25.,19.2
240.17,1.16,-56.9,43.6,98.,18,1980.,10586.1,23.,19.1
238.35,1.21,-56.9,43.6,98.,0,1990.,10634.3,22.,19.1
236.59,1.27,-57.1,44.4,98.,0,2000.,10681.2,22.,19.0
234.95,1.34,-57.4,45.4,99.,0,2010.,10725.2,22.,19.0
233.04,1.40,-57.8,45.9,99.,0,2020.,10776.8,23.,19.0
231.18,1.45,-57.9,46.5,99.,0,2030.,10827.3,24.,18.9
229.50,1.52,-58.2,46.8,99.,0,2040.,10873.2,24.,18.9
227.65,1.55,-58.6,46.5,100.,0,2050.,10924.2,24.,18.9
225.80,1.56,-58.8,45.4,100.,0,2060.,10975.4,24.,18.8
224.20,1.62,-58.9,44.2,101.,0,2070.,11020.0,22.,18.8
222.47,1.69,-58.9,43.2,101.,0,2080.,11068.7,21.,18.8
220.72,1.79,-58.8,42.3,102.,0,2090.,11118.2,21.,18.7
219.08,1.92,-58.8,41.3,103.,0,2100.,11165.1,20.,18.7
217.27,1.99,-59.1,40.4,104.,0,2110.,11217.1,20.,18.7
215.61,2.02,-59.2,39.4,104.,0,2120.,11265.2,20.,18.6
213.83,2.02,-59.1,38.2,104.,0,2130.,11317.1,19.,18.6
212.04,1.99,-58.7,36.8,104.,0,2140.,11369.9,17.,18.5
210.20,2.08,-59.0,35.3,104.,0,2150.,11424.6,17.,18.5
208.42,2.22,-59.2,33.8,103.,0,2160.,11477.9,17.,18.5
206.76,2.26,-59.3,32.3,103.,0,2170.,11528.0,18.,18.5
205.08,2.38,-59.0,31.2,103.,0,2180.,11579.2,18.,18.5
203.58,2.53,-58.9,30.3,103.,0,2190.,11625.2,17.,18.5
201.73,2.76,-58.7,29.3,102.,0,2200.,11682.5,16.,18.5
199.90,3.02,-58.6,27.9,100.,0,2210.,11739.8,14.,18.5
198.09,3.05,-58.7,26.3,98.,0,2220.,11796.9,14.,18.4
196.29,3.06,-58.9,24.6,96.,0,2230.,11854.3,13.,18.4
194.57,3.02,-59.2,23.3,95.,0,2240.,11909.5,13.,18.3
192.84,3.06,-59.4,22.6,93.,0,2250.,11965.4,13.,18.3
191.30,3.13,-59.7,22.7,92.,0,2260.,12015.6,14.,18.2
189.63,3.17,-60.3,23.2,92.,0,2270.,12070.3,15.,18.2
187.95,3.22,-60.8,23.7,93.,0,2280.,12125.7,16.,18.1
186.30,3.23,-61.3,23.9,91.,0,2290.,12180.5,16.,18.1
184.62,3.30,-61.6,24.3,267.,0,2300.,12236.7,16.,18.1
183.02,3.45,-61.6,25.4,264.,0,2310.,12290.6,15.,18.0
181.40,3.63,-61.6,26.8,263.,0,2320.,12345.7,14.,18.0
179.99,3.77,-61.9,27.8,263.,0,2330.,12394.0,14.,18.0
178.47,3.92,-62.3,27.9,265.,0,2340.,12446.4,13.,17.9
176.89,4.09,-62.6,27.9,267.,10,2350.,12501.3,13.,17.9
175.20,4.11,-62.5,28.7,268.,0,2360.,12560.5,11.,17.9
173.77,4.05,-62.1,30.5,269.,0,2370.,12611.2,10.,17.9
172.16,3.99,-61.5,32.4,91.,0,2380.,12668.8,8.,17.9
170.61,4.13,-61.1,33.4,93.,0,2390.,12724.9,5.,17.8
169.15,4.38,-58.2,32.9,96.,0,2400.,12778.7,3.,17.8
167.61,4.69,-58.0,31.8,100.,0,2410.,12836.3,3.,17.7
166.35,4.96,-58.3,30.9,103.,0,2420.,12883.8,3.,17.7
164.92,5.15,-58.5,30.4,107.,0,2430.,12938.1,3.,17.7
163.37,5.21,-58.6,29.5,109.,0,2440.,12997.4,3.,17.7
161.73,5.25,-58.9,27.4,110.,0,2450.,13060.8,3.,17.6
160.42,5.13,-59.1,24.7,110.,0,2460.,13111.8,3.,17.6
158.66,5.07,-59.4,22.1,109.,0,2470.,13180.9,3.,17.6
157.12,4.84,-59.2,20.2,106.,0,2480.,13242.0,2.,17.5
155.81,4.81,-58.7,19.1,102.,0,2490.,13294.6,2.,17.5
154.60,4.79,-58.4,18.6,99.,0,2500.,13343.6,3.,17.4
153.46,5.16,-57.4,18.7,97.,0,2510.,13390.2,2.,17.4
152.12,5.79,-56.3,19.4,96.,0,2520.,13445.8,2.,17.4
150.90,6.63,-56.0,20.1,96.,0,2530.,13497.0,2.,17.3
149.65,7.56,-55.5,19.9,96.,0,2540.,13550.0,2.,17.3
148.44,8.48,-55.2,19.1,97.,0,2550.,13601.7,2.,17.2
147.30,9.25,-55.1,18.3,97.,0,2560.,13651.0,2.,17.2
146.19,9.56,-54.9,17.6,97.,0,2570.,13699.3,2.,17.2
145.08,9.90,-54.4,17.0,96.,0,2580.,13748.1,1.,17.1
143.98,10.05,-53.3,17.0,96.,0,2590.,13797.0,2.,17.1
142.86,9.33,-53.3,17.3,99.,0,2600.,13847.3,2.,17.1
141.75,8.76,-53.5,17.2,101.,0,2610.,13897.5,1.,17.0
140.69,8.12,-53.2,16.3,102.,0,2620.,13945.8,2.,17.0
139.41,7.39,-53.2,14.9,97.,0,2630.,14004.7,2.,17.0
137.95,6.91,-53.5,13.5,270.,0,2640.,14072.5,2.,17.0
136.53,6.70,-54.0,12.7,263.,0,2650.,14139.0,2.,16.9
135.56,6.67,-54.4,12.5,259.,0,2660.,14184.7,2.,16.9
134.33,6.73,-55.1,12.5,257.,0,2670.,14243.0,2.,16.9
133.12,6.81,-55.6,12.5,257.,0,2680.,14300.7,2.,16.8
131.90,6.81,-56.2,12.6,259.,0,2690.,14359.3,1.,16.8
130.68,6.80,-56.7,13.0,260.,0,2700.,14418.3,2.,16.8
129.55,6.65,-57.1,13.5,260.,0,2710.,14473.3,2.,16.8
128.34,6.65,-57.7,14.1,262.,0,2720.,14532.6,2.,16.8
127.18,6.59,-58.1,14.9,263.,0,2730.,14589.8,2.,16.8
126.05,6.57,-58.3,15.4,264.,0,2740.,14646.0,2.,16.8
124.80,6.28,-57.9,15.2,266.,0,2750.,14708.8,2.,16.8
123.73,6.09,-57.9,14.5,270.,0,2760.,14763.1,2.,16.8
122.71,5.76,-57.9,14.0,93.,0,2770.,14815.3,2.,16.8
121.59,5.39,-58.2,13.8,95.,0,2780.,14873.1,1.,16.7
120.53,5.18,-58.3,14.1,96.,0,2790.,14928.2,1.,16.7
119.51,5.01,-58.7,15.0,96.,0,2800.,14981.6,2.,16.7
118.55,4.89,-59.1,16.2,96.,0,2810.,15032.2,2.,16.7
117.56,4.82,-59.4,17.2,95.,10,2820.,15084.8,2.,16.7
116.59,4.88,-59.2,17.8,95.,0,2830.,15136.7,2.,16.6
115.59,5.21,-58.8,17.9,96.,0,2840.,15190.7,2.,16.6
114.70,5.75,-58.8,17.6,97.,0,2850.,15239.2,2.,16.6
113.81,6.39,-59.1,16.4,100.,0,2860.,15288.1,2.,16.6
112.80,7.55,-57.9,14.5,106.,0,2870.,15344.1,2.,16.5
111.64,9.20,-57.7,13.7,111.,0,2880.,15409.3,2.,16.5
110.74,10.32,-56.9,14.5,115.,0,2890.,15460.5,2.,16.5
109.88,10.41,-56.1,15.6,119.,0,2900.,15510.0,2.,16.5
109.09,9.90,-55.0,16.1,122.,0,2910.,15556.0,2.,16.4
108.28,9.44,-54.4,16.1,126.,0,2920.,15603.7,1.,16.4
107.40,9.67,-54.2,16.4,128.,0,2930.,15656.0,1.,16.4
106.48,9.79,-54.0,17.2,129.,0,2940.,15711.2,1.,16.4
105.59,9.99,-54.2,18.2,130.,0,2950.,15765.0,1.,16.4
104.70,10.43,-54.3,18.8,130.,0,2960.,15819.3,2.,16.3
103.84,10.72,-54.5,18.9,131.,0,2970.,15872.2,2.,16.3
102.96,11.20,-54.7,18.0,133.,0,2980.,15926.6,1.,16.3
101.79,11.67,-53.6,16.3,136.,0,2990.,15999.9,1.,16.3
100.85,12.48,-54.0,14.1,140.,0,3000.,16059.6,1.,16.2
99.51,12.74,-54.5,11.7,146.,0,3010.,16145.3,1.,16.2
98.52,12.75,-54.9,9.0,153.,0,3020.,16209.3,2.,16.2
97.45,12.73,-55.4,6.1,156.,0,3030.,16279.0,1.,16.1
96.40,12.44,-55.8,3.8,150.,0,3040.,16348.1,1.,16.1
95.48,12.09,-56.2,2.9,140.,0,3050.,16409.1,2.,16.1
94.55,11.79,-56.7,2.9,130.,0,3060.,16471.2,2.,16.0
93.61,11.46,-57.3,3.0,108.,0,3070.,16534.4,2.,16.0
92.75,11.24,-57.9,3.9,263.,0,3080.,16592.7,2.,16.0
91.97,11.06,-58.3,5.0,255.,0,3090.,16645.9,2.,15.9
91.16,10.74,-58.8,5.8,258.,0,3100.,16701.5,1.,15.9
90.37,10.42,-59.2,6.6,264.,0,3110.,16756.1,2.,15.9
89.68,10.27,-59.0,7.5,92.,0,3120.,16804.2,2.,15.9
88.92,10.55,-58.5,8.2,100.,0,3130.,16857.6,1.,15.8
88.25,10.73,-57.0,8.4,103.,0,3140.,16905.3,1.,15.8
87.62,10.89,-56.2,8.5,101.,0,3150.,16950.8,2.,15.8
86.88,11.26,-56.4,8.7,97.,0,3160.,17004.6,2.,15.8
86.17,11.55,-56.7,9.0,97.,0,3170.,17056.7,1.,15.7
85.43,11.58,-56.6,9.3,102.,0,3180.,17111.4,2.,15.7
84.75,11.57,-56.8,9.8,109.,0,3190.,17162.1,2.,15.7
84.05,11.63,-56.8,10.6,116.,0,3200.,17214.6,2.,15.7
83.30,11.82,-57.0,11.5,123.,0,3210.,17271.4,2.,15.7
82.68,11.90,-57.0,12.1,127.,0,3220.,17318.7,1.,15.6
81.95,11.87,-56.8,12.1,128.,0,3230.,17374.9,1.,15.6
81.27,11.91,-57.0,11.1,124.,0,3240.,17427.7,1.,15.6
80.48,13.15,-57.1,9.9,118.,0,3250.,17489.5,1.,15.6
79.77,14.46,-57.6,9.3,112.,0,3260.,17545.5,1.,15.5
79.08,15.35,-57.8,9.3,108.,0,3270.,17600.3,1.,15.5
78.43,16.06,-58.1,9.4,109.,0,3280.,17652.3,1.,15.5
77.78,16.78,-57.8,9.6,114.,0,3290.,17704.8,1.,15.4
77.13,17.55,-57.9,9.8,120.,0,3300.,17757.7,1.,15.4
76.51,17.91,-57.9,9.6,127.,0,3310.,17808.6,1.,15.4
75.81,17.89,-58.1,8.8,135.,0,3320.,17866.5,1.,15.4
75.17,17.76,-58.3,7.9,143.,0,3330.,17919.9,2.,15.3
74.54,17.48,-58.7,6.6,149.,0,3340.,17972.8,1.,15.3
73.99,17.23,-58.7,5.3,149.,0,3350.,18019.3,1.,15.3
73.42,17.19,-58.6,4.6,142.,0,3360.,18067.9,1.,15.3
72.79,17.52,-58.8,5.3,133.,0,3370.,18122.1,2.,15.2
72.22,18.13,-59.0,7.0,129.,0,3380.,18171.4,1.,15.2
71.70,19.05,-58.1,8.4,125.,0,3390.,18216.8,1.,15.2
71.16,19.92,-56.6,9.2,119.,0,3400.,18264.6,1.,15.2
70.61,20.91,-56.0,9.1,112.,0,3410.,18313.9,1.,15.1
