* File generated by WRT_WOUDC,Ver. Mar-2010
* 'na' means not available

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2018-03-15,DWD-MOHp,0.0,wolfgang.steinbrecht@dwd.de

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,099,Hohenpeissenberg,DEU,10962

#INSTRUMENT
Name,Model,Number
Brewer-Mast,730-10,na

#LOCATION
Latitude,Longitude,Height
47.8,11.0,976.

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2018-02-21,05:57:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
318.4,2,335.1,1.122,376.0,0,0,Dobson,104

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesgroundO3
RS92-AGP,,,,no correction,bubbler,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
696.51,3.20,-15.9,15.3,259.,0,380.,2953.0,90.,18.0
692.26,3.25,-16.0,15.4,259.,0,390.,2999.1,89.,17.9
687.77,3.27,-16.1,15.6,256.,0,400.,3048.2,87.,17.9
683.85,3.15,-16.4,15.8,254.,0,410.,3091.2,87.,17.9
678.98,3.03,-16.6,15.8,256.,0,420.,3145.0,85.,17.9
674.58,2.91,-16.8,15.5,257.,0,430.,3193.9,84.,17.9
670.49,2.78,-16.9,15.1,255.,0,440.,3239.6,82.,17.9
666.42,2.69,-17.0,14.6,254.,0,450.,3285.3,80.,17.8
662.29,2.64,-17.3,13.9,256.,0,460.,3331.9,80.,17.8
657.61,2.59,-17.5,13.5,259.,0,470.,3385.1,81.,17.8
653.78,2.57,-17.7,13.7,259.,0,480.,3428.8,80.,17.8
649.72,2.56,-18.0,14.1,256.,0,490.,3475.5,80.,17.8
645.20,2.57,-18.2,13.7,254.,0,500.,3527.6,80.,17.8
640.48,2.57,-18.5,12.5,255.,0,510.,3582.5,73.,17.8
636.17,2.67,-18.6,11.4,256.,0,520.,3632.9,74.,17.8
631.20,2.79,-18.8,11.7,257.,0,530.,3691.4,74.,17.7
626.36,2.87,-19.2,13.0,257.,0,540.,3748.7,73.,17.7
622.78,2.92,-19.5,14.3,257.,0,550.,3791.3,72.,17.7
619.25,2.96,-19.7,14.1,257.,0,560.,3833.6,70.,17.7
614.93,3.00,-19.9,12.9,257.,0,570.,3885.5,65.,17.6
610.10,3.00,-20.3,11.9,259.,0,580.,3944.0,66.,17.7
606.56,3.00,-20.6,12.2,263.,0,590.,3987.1,67.,17.6
600.85,2.98,-20.9,13.1,268.,0,600.,4057.1,61.,17.6
597.02,2.98,-21.3,13.6,269.,0,610.,4104.3,58.,17.6
593.05,2.97,-21.7,13.6,265.,0,620.,4153.5,56.,17.5
589.35,2.95,-22.1,13.4,261.,0,630.,4199.6,56.,17.5
585.69,2.94,-22.5,12.8,261.,0,640.,4245.4,57.,17.5
581.62,2.94,-22.9,11.8,262.,0,650.,4296.5,57.,17.5
577.72,2.91,-23.3,10.6,260.,0,660.,4345.8,58.,17.4
574.04,2.92,-23.7,10.1,258.,0,670.,4392.6,59.,17.4
570.63,2.89,-24.0,10.6,258.,0,680.,4436.1,60.,17.4
566.03,2.87,-24.5,12.1,259.,0,690.,4495.1,61.,17.4
562.15,2.86,-24.9,13.7,259.,0,700.,4545.2,63.,17.4
558.92,2.85,-25.3,14.3,259.,0,710.,4587.1,64.,17.4
555.06,2.86,-25.6,13.7,259.,0,720.,4637.4,65.,17.3
550.48,2.84,-26.1,13.4,259.,0,730.,4697.4,62.,17.3
546.03,2.81,-26.4,14.0,260.,0,740.,4756.1,54.,17.3
542.67,2.79,-26.8,14.7,260.,0,750.,4800.7,53.,17.3
539.28,2.78,-26.9,14.8,255.,0,760.,4846.0,47.,17.3
535.47,2.77,-26.6,14.5,247.,0,770.,4897.1,35.,17.2
531.84,2.68,-26.6,14.4,242.,0,780.,4946.3,33.,17.2
527.69,2.51,-26.9,14.4,242.,0,790.,5002.8,32.,17.2
523.39,2.45,-27.3,14.3,244.,0,800.,5061.8,29.,17.2
519.53,2.42,-27.5,14.1,245.,0,810.,5115.1,30.,17.2
516.11,2.47,-27.8,14.1,248.,0,820.,5162.6,30.,17.1
511.52,2.49,-28.3,14.2,251.,0,830.,5226.7,29.,17.1
507.92,2.50,-28.7,14.1,252.,0,840.,5277.3,28.,17.1
504.05,2.52,-29.1,13.5,253.,0,850.,5332.1,27.,17.0
500.44,2.54,-29.4,12.8,256.,0,860.,5383.4,26.,17.0
496.60,2.47,-29.9,12.0,260.,0,870.,5438.4,26.,17.0
492.58,2.41,-30.3,10.8,263.,0,880.,5496.2,29.,17.0
489.42,2.39,-30.7,9.7,267.,0,890.,5542.0,33.,16.9
486.29,2.42,-31.0,9.5,269.,0,900.,5587.5,37.,16.9
482.75,2.46,-31.5,10.1,266.,0,910.,5639.3,38.,16.8
479.06,2.47,-32.0,10.8,264.,0,920.,5693.6,39.,16.8
475.26,2.47,-32.5,10.8,262.,0,930.,5749.8,41.,16.7
471.62,2.43,-33.0,10.3,261.,0,940.,5803.9,42.,16.7
468.43,2.37,-33.4,10.1,262.,0,950.,5851.6,43.,16.7
464.37,2.36,-34.0,10.7,264.,0,960.,5912.7,45.,16.7
460.16,2.33,-34.6,11.5,265.,0,970.,5976.4,47.,16.7
456.29,2.24,-35.1,11.8,263.,0,980.,6035.4,50.,16.6
453.27,2.20,-35.6,11.8,261.,0,990.,6081.6,54.,16.6
450.08,2.11,-36.0,11.9,260.,0,1000.,6130.7,57.,16.6
446.78,2.20,-36.5,11.7,258.,0,1010.,6181.8,60.,16.5
443.74,2.19,-36.9,11.2,256.,0,1020.,6229.1,61.,16.5
440.59,2.15,-37.3,10.3,257.,0,1030.,6278.4,60.,16.4
436.52,2.13,-37.9,9.3,260.,0,1040.,6342.4,61.,16.4
433.60,2.13,-38.3,9.3,262.,0,1050.,6388.6,61.,16.4
429.98,2.11,-38.9,10.4,261.,0,1060.,6446.2,60.,16.4
426.84,2.10,-39.3,10.8,260.,0,1070.,6496.5,57.,16.3
423.65,2.10,-39.8,10.4,260.,0,1080.,6547.8,57.,16.3
420.38,2.08,-40.3,10.2,262.,0,1090.,6600.7,59.,16.3
416.79,2.09,-40.8,9.8,264.,0,1100.,6659.1,55.,16.3
413.14,2.08,-41.3,9.2,262.,0,1110.,6718.9,55.,16.2
409.66,2.11,-41.9,9.2,258.,18,1120.,6776.3,56.,16.2
406.24,2.20,-42.3,9.6,252.,0,1130.,6833.1,51.,16.2
403.47,2.31,-42.6,9.2,251.,0,1140.,6879.3,51.,16.1
399.87,2.43,-43.2,7.9,255.,0,1150.,6939.8,54.,16.1
397.07,2.49,-43.7,7.0,257.,0,1160.,6987.0,57.,16.1
394.32,2.52,-44.1,7.8,254.,0,1170.,7033.7,56.,16.0
391.10,2.56,-44.5,8.9,252.,0,1180.,7088.7,54.,16.0
387.29,2.61,-44.9,9.0,253.,0,1190.,7154.2,48.,15.9
384.05,2.66,-45.0,8.2,256.,0,1200.,7210.3,36.,15.9
380.76,2.74,-45.2,8.0,258.,0,1210.,7267.8,33.,15.9
377.86,2.85,-45.5,9.3,255.,0,1220.,7318.8,29.,15.9
374.94,3.01,-45.2,11.7,251.,0,1230.,7370.6,22.,15.8
371.41,3.14,-45.2,14.2,248.,0,1240.,7433.7,15.,15.8
368.26,3.44,-44.4,16.3,243.,0,1250.,7490.7,8.,15.7
365.49,3.92,-44.3,18.3,239.,0,1260.,7541.3,9.,15.7
362.98,4.13,-44.3,19.7,237.,0,1270.,7587.5,10.,15.6
360.42,4.12,-44.6,20.3,238.,0,1280.,7634.9,11.,15.6
357.43,3.87,-44.4,20.0,241.,0,1290.,7690.7,7.,15.6
353.84,3.65,-44.6,19.8,246.,0,1300.,7758.3,9.,15.5
351.31,3.55,-44.5,20.4,248.,0,1310.,7806.4,10.,15.5
348.45,3.71,-44.9,20.7,246.,0,1320.,7861.1,7.,15.4
345.70,4.08,-45.1,20.8,242.,0,1330.,7914.0,7.,15.4
343.12,4.43,-45.2,21.2,237.,0,1340.,7964.1,7.,15.4
340.53,4.78,-45.2,22.2,234.,0,1350.,8014.6,6.,15.3
336.97,4.95,-45.5,23.3,234.,0,1360.,8084.8,7.,15.3
334.26,5.06,-45.4,24.2,234.,0,1370.,8138.6,7.,15.2
331.50,5.15,-45.3,24.9,235.,0,1380.,8193.9,7.,15.2
328.50,5.06,-45.6,25.9,237.,0,1390.,8254.6,7.,15.1
326.09,4.77,-45.7,26.9,237.,0,1400.,8303.6,6.,15.1
323.36,4.81,-45.9,26.9,236.,0,1410.,8359.6,5.,15.1
321.10,5.53,-46.2,25.8,234.,0,1420.,8406.3,6.,15.0
318.56,6.40,-45.8,24.4,233.,0,1430.,8459.1,5.,15.0
316.11,7.01,-45.9,23.9,232.,0,1440.,8510.5,6.,14.9
313.61,7.36,-45.9,24.7,232.,0,1450.,8563.4,6.,14.9
311.25,7.35,-46.1,26.2,233.,0,1460.,8613.6,5.,14.8
308.84,7.10,-46.3,27.5,235.,0,1470.,8665.3,6.,14.8
305.90,6.87,-46.6,28.8,236.,0,1480.,8728.8,6.,14.7
303.66,6.54,-47.1,29.8,235.,0,1490.,8777.5,6.,14.7
301.28,6.32,-47.6,30.3,234.,0,1500.,8829.6,7.,14.7
298.73,6.25,-47.9,30.0,233.,0,1510.,8885.7,7.,14.6
295.82,6.19,-47.7,28.9,233.,0,1520.,8950.3,6.,14.6
292.88,5.86,-48.0,27.8,233.,0,1530.,9016.2,7.,14.6
290.89,5.61,-47.9,27.1,233.,0,1540.,9061.2,7.,14.5
288.76,5.60,-48.2,27.0,233.,0,1550.,9109.7,8.,14.5
286.77,5.67,-48.4,27.4,233.,0,1560.,9155.2,6.,14.4
284.21,5.78,-48.6,28.1,233.,0,1570.,9214.2,6.,14.4
281.61,5.96,-49.2,28.3,233.,0,1580.,9274.6,6.,14.4
279.31,6.29,-49.6,27.9,233.,0,1590.,9328.3,6.,14.3
277.35,6.90,-49.8,27.5,233.,0,1600.,9374.4,6.,14.3
275.50,7.32,-50.0,27.4,233.,0,1610.,9418.2,6.,14.2
272.99,7.36,-50.3,27.5,232.,10,1620.,9478.0,7.,14.1
271.02,7.25,-50.0,27.4,233.,0,1630.,9525.3,6.,14.1
268.96,7.62,-50.2,26.7,235.,0,1640.,9575.1,3.,14.2
266.51,7.92,-50.5,26.0,235.,0,1650.,9634.8,5.,14.0
263.81,8.17,-50.1,26.1,234.,0,1660.,9701.3,6.,14.0
262.02,8.18,-50.1,26.9,232.,0,1670.,9745.8,3.,13.9
259.87,8.48,-50.0,26.9,232.,0,1680.,9799.6,4.,13.9
257.99,8.98,-49.9,25.8,232.,0,1690.,9847.1,6.,13.8
256.11,9.31,-49.8,24.5,231.,0,1700.,9894.9,5.,13.7
254.22,9.35,-49.9,24.0,229.,0,1710.,9943.4,4.,13.7
252.08,9.17,-50.1,24.2,229.,0,1720.,9998.6,4.,13.7
249.76,8.96,-50.2,24.4,229.,0,1730.,10059.0,5.,13.7
247.81,8.73,-50.2,24.7,231.,0,1740.,10110.2,5.,13.7
245.43,8.55,-50.0,24.8,232.,0,1750.,10173.3,5.,13.7
243.24,8.34,-50.2,24.4,232.,0,1760.,10231.8,5.,13.6
241.47,8.22,-50.5,23.3,231.,0,1770.,10279.5,5.,13.5
239.73,8.09,-50.7,22.3,230.,0,1780.,10326.6,5.,13.5
238.13,8.04,-50.8,21.6,229.,0,1790.,10370.3,4.,13.5
236.25,8.09,-50.7,20.9,228.,0,1800.,10421.9,4.,13.5
233.87,8.30,-50.5,20.4,228.,0,1810.,10487.9,4.,13.5
232.35,8.72,-50.7,20.4,228.,0,1820.,10530.4,4.,13.4
230.66,8.70,-50.7,20.5,228.,0,1830.,10578.0,5.,13.4
228.92,8.39,-50.2,20.6,227.,0,1840.,10627.4,5.,13.3
227.30,8.21,-50.3,20.9,226.,0,1850.,10673.7,4.,13.3
225.61,7.84,-50.6,21.4,226.,0,1860.,10722.4,4.,13.3
223.84,7.91,-50.9,21.7,225.,0,1870.,10773.7,5.,13.2
222.18,8.28,-51.1,21.7,225.,0,1880.,10822.2,4.,13.2
220.56,8.58,-51.2,21.3,226.,0,1890.,10869.7,4.,13.2
218.87,8.70,-51.2,20.9,228.,0,1900.,10919.8,4.,13.1
217.30,8.66,-51.3,20.7,230.,0,1910.,10966.5,3.,13.1
215.46,8.66,-51.5,20.6,230.,0,1920.,11021.8,4.,13.1
213.89,8.62,-51.4,20.3,229.,0,1930.,11069.3,4.,13.0
212.33,8.58,-51.0,20.0,226.,0,1940.,11116.9,3.,13.0
210.72,8.46,-50.8,20.0,223.,0,1950.,11166.4,4.,12.9
209.20,8.30,-50.7,19.9,222.,0,1960.,11213.6,4.,12.9
207.72,8.10,-50.4,19.3,222.,0,1970.,11259.9,4.,12.8
206.27,7.92,-50.3,18.3,222.,0,1980.,11305.6,4.,12.8
204.80,7.85,-50.4,17.2,223.,0,1990.,11352.2,4.,12.8
203.30,8.11,-50.2,16.5,224.,0,2000.,11400.2,3.,12.7
201.92,8.62,-49.9,16.2,225.,0,2010.,11444.7,4.,12.7
200.62,9.26,-50.1,16.2,227.,0,2020.,11487.0,3.,12.7
199.18,9.56,-50.2,16.3,229.,0,2030.,11534.0,3.,12.6
197.71,9.40,-50.4,16.4,231.,0,2040.,11582.4,3.,12.6
196.33,9.10,-50.2,16.1,231.,0,2050.,11628.1,4.,12.5
194.91,8.99,-50.4,15.4,231.,0,2060.,11675.5,2.,12.5
193.46,9.74,-50.2,14.6,228.,0,2070.,11724.2,2.,12.5
191.80,10.19,-49.9,13.9,224.,0,2080.,11780.5,3.,12.4
190.15,10.55,-49.9,13.6,218.,0,2090.,11837.0,3.,12.4
188.69,10.94,-49.4,13.6,214.,0,2100.,11887.5,4.,12.3
187.52,10.98,-49.3,13.7,209.,0,2110.,11928.3,4.,12.3
186.31,11.09,-49.5,13.8,205.,0,2120.,11970.7,3.,12.2
185.16,11.15,-49.6,14.0,203.,0,2130.,12011.2,4.,12.2
183.79,11.34,-49.3,14.4,201.,0,2140.,12059.9,4.,12.2
182.58,11.39,-49.5,15.0,200.,0,2150.,12103.2,3.,12.1
181.31,11.55,-49.3,15.6,199.,0,2160.,12148.9,3.,12.1
179.70,11.26,-49.2,16.1,200.,0,2170.,12207.4,2.,12.1
178.12,10.52,-49.5,16.4,201.,0,2180.,12265.3,3.,12.0
176.60,9.84,-49.9,16.5,203.,0,2190.,12321.4,3.,12.0
175.19,9.25,-49.8,16.5,203.,0,2200.,12373.8,3.,12.0
173.89,8.90,-49.8,16.2,202.,0,2210.,12422.6,3.,11.9
172.63,8.80,-49.7,15.8,202.,0,2220.,12470.2,2.,11.9
171.37,8.71,-49.4,15.6,204.,0,2230.,12518.1,2.,11.9
170.08,9.31,-49.3,15.8,206.,0,2240.,12567.7,3.,11.8
168.87,9.93,-49.5,16.1,206.,0,2250.,12614.5,3.,11.8
167.72,10.54,-49.5,16.1,205.,0,2260.,12659.2,2.,11.8
166.56,11.00,-49.6,15.8,206.,0,2270.,12704.7,3.,11.8
165.33,11.35,-49.6,15.3,207.,0,2280.,12753.2,2.,11.7
164.04,11.60,-49.6,14.6,209.,0,2290.,12804.5,2.,11.7
162.80,11.66,-49.4,13.8,211.,0,2300.,12854.2,3.,11.7
161.62,11.41,-49.3,12.9,213.,0,2310.,12901.9,2.,11.6
160.29,10.69,-49.3,11.9,213.,0,2320.,12956.1,2.,11.6
159.01,10.14,-49.3,11.3,212.,0,2330.,13008.7,3.,11.5
157.89,9.66,-49.2,11.0,210.,0,2340.,13055.0,2.,11.5
156.76,9.22,-49.4,11.1,208.,0,2350.,13102.1,3.,11.5
155.62,8.83,-49.5,11.3,205.,0,2360.,13149.9,2.,11.5
154.48,8.74,-49.3,11.7,202.,0,2370.,13198.1,3.,11.5
153.42,8.56,-49.2,11.8,201.,0,2380.,13243.3,2.,11.4
152.28,8.24,-49.0,11.5,201.,0,2390.,13292.2,3.,11.4
151.18,8.09,-49.2,10.8,201.,0,2400.,13339.8,2.,11.4
150.08,7.81,-49.4,10.2,200.,0,2410.,13387.7,2.,11.3
148.94,7.52,-49.6,10.1,195.,0,2420.,13437.6,2.,11.3
147.68,7.58,-49.4,10.9,190.,0,2430.,13493.3,3.,11.2
146.59,7.55,-49.0,11.8,187.,0,2440.,13541.9,2.,11.2
145.50,7.31,-49.1,12.6,185.,0,2450.,13590.9,3.,11.2
144.45,7.12,-49.3,13.4,185.,0,2460.,13638.4,3.,11.2
143.40,7.06,-49.5,14.2,186.,0,2470.,13686.2,3.,11.1
142.34,6.76,-49.7,14.8,187.,0,2480.,13734.8,2.,11.1
141.28,6.60,-49.2,15.1,189.,0,2490.,13783.8,2.,11.1
140.13,6.51,-49.6,15.2,191.,0,2500.,13837.3,2.,11.1
138.93,6.43,-50.1,15.2,193.,0,2510.,13893.6,3.,11.0
137.67,6.26,-50.5,15.0,196.,0,2520.,13953.0,2.,11.0
136.60,6.21,-50.7,14.7,198.,0,2530.,14003.9,2.,10.9
135.54,6.04,-50.8,14.4,200.,0,2540.,14054.7,3.,10.9
134.49,5.92,-50.8,14.1,201.,0,2550.,14105.3,3.,10.9
133.41,5.79,-51.0,13.6,202.,0,2560.,14157.8,2.,10.9
132.43,5.74,-51.4,13.0,202.,0,2570.,14205.7,2.,10.8
131.40,5.71,-51.9,12.4,200.,0,2580.,14256.4,2.,10.8
130.33,5.69,-52.4,12.0,198.,0,2590.,14309.3,2.,10.8
129.29,5.68,-52.7,11.9,195.,10,2600.,14361.1,3.,10.7
128.35,5.75,-52.7,12.1,192.,0,2610.,14408.2,3.,10.7
127.32,5.78,-52.8,12.5,192.,0,2620.,14460.2,2.,10.7
126.27,5.97,-52.9,12.9,195.,0,2630.,14513.7,2.,10.6
125.20,6.30,-52.7,12.9,200.,0,2640.,14568.6,2.,10.6
124.25,6.91,-52.1,12.3,204.,0,2650.,14617.8,2.,10.6
123.24,7.55,-52.2,11.6,208.,0,2660.,14670.7,2.,10.5
122.23,8.20,-52.2,11.0,215.,0,2670.,14723.9,3.,10.5
121.30,8.69,-52.2,11.0,221.,0,2680.,14773.3,2.,10.5
120.28,9.01,-52.3,11.4,226.,0,2690.,14828.0,3.,10.5
119.36,9.45,-52.5,11.6,228.,0,2700.,14877.6,2.,10.4
118.38,9.73,-52.9,11.1,229.,0,2710.,14930.9,2.,10.4
117.52,10.11,-52.5,10.1,228.,0,2720.,14978.0,3.,10.4
116.55,10.31,-52.7,9.0,223.,0,2730.,15031.5,2.,10.4
115.62,10.55,-52.7,8.3,219.,0,2740.,15083.2,2.,10.3
114.75,10.89,-52.2,7.6,219.,0,2750.,15132.1,2.,10.3
113.91,11.06,-52.2,7.1,218.,0,2760.,15179.6,2.,10.3
113.03,11.33,-52.3,6.9,211.,0,2770.,15229.8,2.,10.3
112.17,11.75,-52.5,7.3,202.,0,2780.,15279.2,2.,10.2
111.14,12.03,-52.6,8.0,196.,0,2790.,15338.8,2.,10.2
110.25,12.36,-52.9,8.8,196.,0,2800.,15390.7,2.,10.2
109.47,12.39,-53.0,9.2,197.,0,2810.,15436.5,2.,10.2
108.68,12.58,-52.5,8.9,198.,0,2820.,15483.2,3.,10.1
107.91,12.92,-52.7,7.8,200.,0,2830.,15529.2,3.,10.1
107.06,13.49,-52.7,6.7,203.,0,2840.,15580.2,2.,10.1
106.28,13.98,-52.8,6.3,206.,0,2850.,15627.4,3.,10.1
105.52,14.46,-52.9,6.5,208.,0,2860.,15673.7,2.,10.0
104.72,14.42,-53.1,6.8,207.,0,2870.,15722.8,2.,10.0
103.90,14.55,-53.4,7.1,206.,0,2880.,15773.5,2.,10.0
103.06,14.61,-53.7,7.4,204.,0,2890.,15825.7,2.,10.0
102.24,14.63,-53.5,7.7,202.,0,2900.,15877.0,2.,9.9
101.40,14.59,-53.4,7.7,200.,0,2910.,15930.1,2.,9.9
100.63,14.73,-53.4,7.4,199.,0,2920.,15979.2,2.,9.9
99.85,14.66,-53.2,6.6,198.,0,2930.,16029.3,3.,9.8
99.04,14.63,-53.5,5.6,195.,0,2940.,16081.7,2.,9.8
98.26,14.60,-53.5,4.8,188.,0,2950.,16132.6,2.,9.8
97.48,14.65,-53.6,4.8,180.,0,2960.,16183.9,2.,9.8
96.72,14.80,-53.7,5.6,176.,0,2970.,16234.2,2.,9.8
95.96,14.95,-53.9,6.8,175.,0,2980.,16284.9,2.,9.7
95.20,15.01,-54.1,8.0,174.,0,2990.,16335.9,3.,9.7
94.47,14.98,-54.4,8.6,174.,0,3000.,16385.3,3.,9.7
93.71,15.06,-54.7,8.6,176.,0,3010.,16437.0,2.,9.7
92.96,15.13,-54.9,8.6,178.,0,3020.,16488.4,2.,9.6
92.29,14.67,-55.1,9.1,180.,0,3030.,16534.6,2.,9.6
91.55,14.43,-55.0,9.9,182.,0,3040.,16586.0,2.,9.6
90.79,14.00,-55.2,10.5,185.,0,3050.,16639.3,2.,9.5
90.00,13.43,-55.3,10.8,190.,0,3060.,16695.1,2.,9.5
89.26,13.07,-55.4,11.1,196.,0,3070.,16747.7,2.,9.5
88.50,13.17,-55.5,11.3,202.,0,3080.,16802.3,2.,9.5
87.75,13.01,-55.3,11.5,209.,0,3090.,16856.5,2.,9.4
87.06,13.40,-55.4,11.6,214.,0,3100.,16906.9,2.,9.4
86.32,14.05,-55.9,11.1,216.,0,3110.,16961.3,1.,9.4
85.62,14.18,-55.7,10.2,214.,0,3120.,17013.1,2.,9.4
84.89,13.82,-55.6,9.5,208.,0,3130.,17067.7,3.,9.4
84.19,13.25,-55.2,9.4,204.,0,3140.,17120.5,2.,9.3
83.56,13.10,-55.0,9.7,205.,0,3150.,17168.5,2.,9.3
82.87,13.63,-54.9,10.3,209.,0,3160.,17221.5,4.,9.3
82.17,13.83,-55.2,10.8,214.,0,3170.,17275.7,3.,9.2
81.50,13.91,-55.3,11.3,219.,0,3180.,17327.9,2.,9.2
80.82,14.14,-55.9,11.5,224.,0,3190.,17381.3,2.,9.2
80.12,14.27,-55.9,11.3,227.,0,3200.,17436.7,2.,9.2
79.47,14.27,-55.8,10.9,229.,0,3210.,17488.5,2.,9.1
78.82,14.27,-55.7,10.8,230.,0,3220.,17540.8,2.,9.1
78.16,14.15,-55.7,10.8,230.,0,3230.,17594.4,1.,9.1
77.54,13.79,-55.7,10.6,229.,0,3240.,17645.1,1.,9.1
76.90,13.72,-55.7,10.3,229.,0,3250.,17697.9,1.,9.1
76.25,13.67,-56.0,10.1,232.,0,3260.,17751.9,1.,9.0
75.62,13.59,-56.3,10.0,236.,0,3270.,17804.6,2.,9.0
74.95,13.55,-56.3,9.7,238.,0,3280.,17861.2,2.,9.0
74.33,13.42,-56.2,9.1,239.,0,3290.,17913.9,2.,8.9
73.66,13.46,-56.3,8.3,238.,0,3300.,17971.5,3.,8.9
73.01,13.08,-55.7,7.5,233.,0,3310.,18027.8,3.,8.9
72.39,13.07,-55.4,6.7,225.,0,3320.,18082.2,3.,8.9
71.75,13.32,-55.3,5.8,218.,0,3330.,18138.9,1.,8.8
71.11,13.67,-55.4,5.1,213.,0,3340.,18196.0,1.,8.8
70.48,13.70,-55.4,4.5,212.,0,3350.,18252.8,1.,8.8
69.88,13.71,-55.4,4.2,220.,0,3360.,18307.3,2.,8.8
69.33,13.70,-55.5,4.0,234.,0,3370.,18357.7,2.,8.8
68.75,13.60,-55.7,4.1,249.,0,3380.,18411.2,1.,8.7
68.18,13.55,-55.6,4.5,263.,0,3390.,18464.3,2.,8.7
67.61,13.68,-55.0,4.8,94.,0,3400.,18517.8,2.,8.7
