* File generated by WRT_WOUDC,Ver. Mar-2010
* 'na' means not available

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2018-03-15,DWD-MOHp,0.0,wolfgang.steinbrecht@dwd.de

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,099,Hohenpeissenberg,DEU,10962

#INSTRUMENT
Name,Model,Number
Brewer-Mast,730-10,na

#LOCATION
Latitude,Longitude,Height
47.8,11.0,976.

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2018-02-09,05:49:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
384.4,2,405.4,1.058,429.0,

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesgroundO3
RS92-AGP,,,,no correction,bubbler,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
691.90,3.08,-13.2,6.6,260.,0,380.,3040.9,69.,18.5
687.93,3.08,-13.6,5.6,249.,0,390.,3084.7,72.,18.5
683.59,3.08,-14.0,4.3,240.,0,400.,3132.8,74.,18.5
679.58,3.06,-14.3,4.2,232.,0,410.,3177.5,75.,18.6
675.57,3.02,-14.5,5.5,230.,0,420.,3222.4,74.,18.6
671.58,3.01,-14.8,6.6,235.,0,430.,3267.3,76.,18.6
667.90,2.98,-15.1,6.0,239.,0,440.,3308.8,77.,18.6
663.83,2.98,-15.3,4.0,239.,0,450.,3355.1,77.,18.6
659.78,2.96,-15.5,2.5,232.,0,460.,3401.3,76.,18.5
654.83,2.93,-15.7,2.0,231.,0,470.,3458.2,67.,18.5
650.74,2.93,-16.1,2.0,240.,0,480.,3505.4,66.,18.4
646.48,2.93,-16.5,1.7,253.,0,490.,3554.8,67.,18.4
642.99,2.91,-16.9,1.0,93.,0,500.,3595.5,68.,18.4
639.47,2.91,-17.3,0.2,219.,0,510.,3636.7,70.,18.3
635.94,2.89,-17.7,1.5,162.,0,520.,3678.2,72.,18.3
632.35,2.88,-18.2,2.9,169.,0,530.,3720.6,74.,18.3
629.00,2.86,-18.4,3.1,180.,0,540.,3760.2,74.,18.3
624.62,2.86,-18.8,2.4,192.,0,550.,3812.4,73.,18.2
620.35,2.84,-19.2,1.9,198.,0,560.,3863.5,74.,18.3
616.82,2.81,-19.6,1.9,199.,0,570.,3905.9,75.,18.2
613.40,2.80,-20.0,1.3,204.,0,580.,3947.2,78.,18.3
609.69,2.80,-20.4,0.7,122.,0,590.,3992.2,80.,18.3
605.78,2.77,-20.8,2.4,105.,0,600.,4039.8,83.,18.2
601.97,2.77,-21.1,3.4,124.,0,610.,4086.4,82.,18.2
598.72,2.76,-20.7,2.8,160.,0,620.,4126.4,65.,18.2
595.12,2.78,-20.6,2.8,224.,0,630.,4171.1,51.,18.2
591.64,2.81,-20.8,4.3,255.,0,640.,4214.4,39.,18.2
587.01,2.86,-20.6,5.4,256.,0,650.,4272.6,26.,18.2
583.30,2.89,-20.9,5.6,247.,0,660.,4319.4,26.,18.2
579.62,2.92,-21.0,4.6,236.,0,670.,4366.2,22.,18.2
576.27,2.96,-20.7,3.5,224.,0,680.,4409.0,15.,18.2
573.00,2.98,-20.7,3.0,219.,0,690.,4451.1,12.,18.2
569.76,3.01,-20.7,2.2,212.,0,700.,4493.1,11.,18.1
566.11,2.99,-21.0,1.3,194.,0,710.,4540.6,10.,18.1
562.63,2.98,-21.3,1.2,187.,0,720.,4586.1,10.,18.1
558.32,2.95,-21.6,1.9,200.,0,730.,4642.8,9.,18.1
555.02,2.95,-21.8,2.8,207.,0,740.,4686.4,10.,18.1
551.97,2.90,-22.1,2.8,209.,0,750.,4727.0,10.,18.1
548.37,2.89,-22.5,1.7,197.,0,760.,4775.1,10.,18.1
544.08,2.86,-22.9,1.2,149.,0,770.,4832.7,12.,18.1
540.39,2.85,-23.4,1.4,137.,0,780.,4882.5,14.,18.2
536.88,2.84,-23.8,1.0,144.,0,790.,4930.2,15.,18.1
533.45,2.81,-24.3,0.4,101.,0,800.,4976.9,17.,18.1
529.69,2.79,-24.8,1.3,230.,0,810.,5028.4,18.,18.1
525.42,2.77,-25.3,2.2,222.,0,820.,5087.3,20.,18.0
522.03,2.74,-25.8,2.3,207.,0,830.,5134.2,20.,18.0
518.82,2.74,-26.2,1.6,185.,0,840.,5178.9,19.,18.0
514.50,2.76,-26.4,1.1,141.,0,850.,5239.3,9.,18.0
510.31,2.70,-26.8,1.6,114.,0,860.,5298.4,10.,18.0
506.21,2.67,-27.3,1.9,118.,0,870.,5356.5,10.,18.0
501.99,2.68,-27.8,1.2,135.,0,880.,5416.8,12.,18.0
498.21,2.72,-28.1,0.5,189.,0,890.,5471.1,10.,18.0
494.73,2.68,-28.6,0.5,217.,0,900.,5521.3,21.,17.9
491.03,2.65,-29.0,0.9,205.,0,910.,5575.1,22.,17.9
486.95,2.60,-29.5,1.9,210.,0,920.,5634.7,23.,17.9
483.54,2.57,-29.8,2.9,217.,0,930.,5684.8,21.,17.8
480.07,2.53,-30.3,3.1,228.,0,940.,5736.1,21.,17.8
476.53,2.48,-30.7,2.4,242.,0,950.,5788.7,21.,17.9
472.27,2.42,-31.3,1.5,252.,0,960.,5852.4,21.,17.8
468.80,2.38,-31.7,1.4,241.,0,970.,5904.6,20.,17.8
465.65,2.37,-32.2,2.3,227.,0,980.,5952.2,20.,17.8
462.64,2.37,-32.6,3.4,221.,0,990.,5998.0,20.,17.8
459.31,2.38,-33.0,4.0,222.,0,1000.,6048.8,19.,17.7
455.46,2.40,-33.5,4.2,232.,0,1010.,6108.0,19.,17.6
452.11,2.40,-33.9,3.9,239.,0,1020.,6159.8,20.,17.6
448.68,2.37,-34.4,3.3,233.,0,1030.,6213.1,21.,17.6
445.28,2.32,-34.9,3.4,223.,0,1040.,6266.2,21.,17.6
441.80,2.29,-35.3,4.2,227.,0,1050.,6320.9,21.,17.6
438.94,2.23,-35.8,4.6,233.,0,1060.,6366.1,21.,17.6
435.67,2.22,-36.1,3.8,236.,0,1070.,6418.1,19.,17.6
432.30,2.22,-36.5,2.9,245.,0,1080.,6472.0,13.,17.6
429.53,2.24,-36.8,2.9,253.,0,1090.,6516.5,14.,17.5
425.88,2.24,-37.3,3.2,243.,0,1100.,6575.5,16.,17.5
422.79,2.25,-37.7,3.7,224.,0,1110.,6625.8,15.,17.5
419.75,2.28,-38.1,4.5,211.,0,1120.,6675.5,14.,17.5
416.50,2.23,-38.5,5.2,206.,0,1130.,6729.0,14.,17.4
413.55,2.21,-38.9,5.4,208.,0,1140.,6777.8,13.,17.4
410.53,2.19,-39.4,5.2,220.,0,1150.,6828.0,14.,17.3
407.54,2.17,-39.7,5.3,233.,0,1160.,6878.0,14.,17.3
404.11,2.15,-40.2,5.4,238.,0,1170.,6935.8,13.,17.2
401.24,2.13,-40.6,5.5,237.,0,1180.,6984.4,13.,17.2
398.28,2.14,-41.0,5.8,230.,0,1190.,7034.8,14.,17.2
395.15,2.16,-41.3,6.5,224.,0,1200.,7088.4,13.,17.2
392.09,2.25,-41.5,7.4,223.,0,1210.,7141.1,13.,17.2
389.24,2.38,-41.9,8.2,225.,0,1220.,7190.6,14.,17.1
385.45,2.52,-42.5,8.8,228.,0,1230.,7256.8,16.,17.1
382.58,2.70,-42.9,9.1,232.,0,1240.,7307.2,16.,17.0
379.87,3.05,-42.9,9.4,232.,0,1250.,7355.2,14.,17.0
377.22,3.42,-43.1,10.2,228.,0,1260.,7402.4,13.,17.0
374.13,3.57,-43.4,11.1,224.,0,1270.,7457.8,13.,17.0
371.26,3.54,-43.7,12.1,219.,0,1280.,7509.6,12.,17.0
368.43,3.43,-43.9,13.6,217.,0,1290.,7561.0,13.,16.9
365.70,3.25,-44.1,15.0,218.,0,1300.,7610.9,20.,16.8
362.78,2.93,-44.4,15.9,219.,0,1310.,7664.6,25.,16.8
359.67,2.56,-44.7,16.5,218.,0,1320.,7722.3,19.,16.8
357.23,2.35,-45.0,16.7,219.,0,1330.,7767.8,22.,16.9
354.34,2.22,-45.2,16.4,222.,0,1340.,7822.1,16.,16.8
351.68,2.16,-45.4,16.2,223.,0,1350.,7872.4,16.,16.7
348.98,2.11,-45.8,16.9,222.,0,1360.,7923.7,18.,16.7
346.34,2.03,-46.2,17.6,222.,0,1370.,7974.3,33.,16.6
343.58,1.94,-46.6,17.5,223.,0,1380.,8027.4,33.,16.6
341.05,1.85,-47.1,17.2,222.,0,1390.,8076.4,34.,16.6
338.54,1.80,-47.5,17.2,223.,0,1400.,8125.3,29.,16.5
336.26,1.76,-47.9,17.7,224.,0,1410.,8169.9,31.,16.5
333.90,1.72,-48.1,18.1,225.,0,1420.,8216.3,28.,16.4
331.46,1.67,-48.2,17.4,225.,0,1430.,8264.7,18.,16.4
329.04,1.69,-48.5,15.9,223.,0,1440.,8312.9,23.,16.4
326.70,1.70,-48.9,14.9,220.,0,1450.,8359.8,26.,16.3
324.34,1.69,-49.3,14.9,218.,0,1460.,8407.4,29.,16.3
321.93,1.66,-49.7,15.3,219.,0,1470.,8456.3,33.,16.3
319.42,1.66,-50.0,15.7,224.,0,1480.,8507.5,32.,16.2
316.70,1.65,-50.2,16.3,228.,0,1490.,8563.3,25.,16.2
314.12,1.62,-50.6,16.8,230.,0,1500.,8616.7,33.,16.2
311.94,1.62,-50.8,17.1,229.,0,1510.,8662.1,42.,16.1
309.59,1.58,-51.1,17.2,228.,0,1520.,8711.3,41.,16.0
307.14,1.53,-51.3,16.6,227.,0,1530.,8763.0,34.,16.0
304.83,1.49,-51.5,15.3,225.,0,1540.,8812.0,20.,16.0
302.59,1.48,-51.8,14.0,222.,0,1550.,8859.9,19.,15.9
300.21,1.48,-52.0,13.7,219.,0,1560.,8911.0,22.,15.9
297.99,1.44,-52.2,14.5,220.,0,1570.,8959.1,21.,15.9
295.35,1.41,-52.7,15.4,222.,0,1580.,9016.6,21.,15.9
293.17,1.39,-53.1,15.2,223.,0,1590.,9064.4,21.,15.9
290.66,1.38,-53.6,13.9,224.,0,1600.,9119.8,20.,15.8
288.41,1.38,-53.9,12.9,227.,0,1610.,9169.7,22.,15.7
285.77,1.35,-54.4,12.8,232.,0,1620.,9228.7,21.,15.7
283.50,1.37,-54.8,13.0,236.,18,1630.,9279.8,21.,15.6
280.99,1.41,-55.3,12.7,236.,0,1640.,9336.6,20.,15.6
278.76,1.50,-55.5,11.7,233.,0,1650.,9387.4,18.,15.6
276.48,1.82,-55.5,10.4,229.,0,1660.,9439.7,14.,15.6
274.15,2.34,-55.6,9.5,225.,0,1670.,9493.7,11.,15.5
271.66,2.85,-56.0,9.4,218.,0,1680.,9551.8,10.,15.5
269.64,3.31,-56.0,10.0,211.,0,1690.,9599.2,12.,15.4
267.27,3.59,-56.2,10.6,209.,0,1700.,9655.4,15.,15.4
264.90,3.54,-56.4,10.5,211.,0,1710.,9711.9,15.,15.3
262.81,3.42,-56.7,10.1,216.,10,1720.,9762.2,15.,15.3
260.60,3.38,-56.7,10.0,217.,0,1730.,9815.7,15.,15.2
258.63,3.38,-56.9,10.0,215.,0,1740.,9863.8,16.,15.2
256.54,3.47,-56.9,9.7,213.,0,1750.,9915.2,14.,15.2
254.37,3.64,-56.3,9.0,211.,0,1760.,9969.1,9.,15.1
252.32,4.01,-56.0,8.4,208.,0,1770.,10020.5,8.,15.1
250.44,4.25,-55.6,8.0,205.,0,1780.,10068.2,8.,15.0
248.59,4.44,-55.3,7.6,204.,0,1790.,10115.4,7.,15.0
246.88,4.67,-55.5,6.9,204.,0,1800.,10159.5,7.,14.9
245.18,4.87,-55.1,6.4,199.,0,1810.,10203.5,4.,14.9
243.21,5.56,-54.6,6.2,190.,0,1820.,10255.1,1.,14.8
241.38,6.74,-53.7,5.9,180.,0,1830.,10303.6,1.,14.8
239.57,7.72,-53.3,5.0,170.,0,1840.,10352.0,1.,14.8
237.82,8.79,-53.5,4.0,156.,0,1850.,10399.2,1.,14.7
236.30,9.50,-53.7,3.7,142.,0,1860.,10440.4,1.,14.7
234.59,9.84,-53.4,4.0,140.,0,1870.,10487.1,1.,14.6
232.89,10.22,-53.3,4.8,145.,0,1880.,10534.0,1.,14.6
231.25,10.69,-53.2,5.7,151.,0,1890.,10579.5,1.,14.5
229.60,10.69,-52.9,6.0,155.,0,1900.,10625.7,1.,14.5
227.95,10.56,-52.5,5.9,159.,0,1910.,10672.2,1.,14.4
226.27,10.79,-51.9,5.9,160.,0,1920.,10720.1,1.,14.4
224.67,11.31,-52.1,6.0,158.,0,1930.,10766.1,1.,14.3
222.78,11.44,-52.3,5.3,158.,0,1940.,10820.7,1.,14.3
220.55,11.45,-52.0,4.1,160.,0,1950.,10885.9,1.,14.2
219.00,11.94,-51.4,3.6,156.,0,1960.,10931.6,1.,14.2
217.05,12.41,-51.2,4.1,145.,0,1970.,10989.7,1.,14.2
215.07,12.91,-51.6,4.5,140.,0,1980.,11049.3,1.,14.1
213.36,13.16,-51.7,3.8,138.,0,1990.,11101.0,1.,14.1
211.71,13.32,-52.1,3.0,129.,0,2000.,11151.4,1.,14.0
210.20,13.31,-52.2,2.7,111.,0,2010.,11197.7,1.,14.0
208.68,12.95,-52.1,2.9,101.,0,2020.,11244.7,1.,14.0
207.03,12.60,-51.8,3.3,104.,0,2030.,11296.1,1.,14.0
205.52,12.21,-52.0,3.5,110.,0,2040.,11343.5,1.,13.9
204.02,12.03,-52.3,3.6,115.,0,2050.,11391.0,1.,13.9
202.62,12.00,-52.5,3.8,118.,0,2060.,11435.5,1.,13.9
201.10,12.35,-52.6,4.3,121.,0,2070.,11484.1,1.,13.9
199.65,12.23,-52.2,4.7,122.,0,2080.,11530.9,1.,13.8
198.19,12.16,-52.0,4.4,121.,0,2090.,11578.5,1.,13.7
196.81,11.69,-52.0,3.8,121.,0,2100.,11623.7,1.,13.7
195.26,11.41,-51.7,3.1,118.,0,2110.,11675.0,1.,13.7
193.71,11.82,-51.3,2.8,109.,0,2120.,11726.7,1.,13.6
192.36,12.17,-51.2,2.9,95.,0,2130.,11772.2,1.,13.6
190.96,11.63,-51.0,3.3,261.,0,2140.,11819.7,1.,13.5
189.57,11.48,-51.2,3.8,243.,0,2150.,11867.2,1.,13.5
188.08,10.77,-51.2,4.6,227.,0,2160.,11918.5,1.,13.5
186.69,9.79,-51.2,5.2,218.,0,2170.,11966.7,1.,13.4
185.41,8.90,-51.4,5.1,220.,0,2180.,12011.4,1.,13.4
183.97,8.32,-51.6,4.9,228.,0,2190.,12062.0,1.,13.4
182.58,8.52,-51.4,5.1,238.,0,2200.,12111.3,1.,13.4
181.33,9.02,-51.5,5.4,247.,0,2210.,12155.9,1.,13.4
180.07,9.42,-51.5,5.7,255.,0,2220.,12201.2,1.,13.3
178.85,9.96,-51.3,5.8,259.,0,2230.,12245.3,1.,13.3
177.65,10.71,-50.9,5.9,258.,0,2240.,12289.1,1.,13.3
176.43,11.52,-50.7,6.4,256.,0,2250.,12334.0,1.,13.2
175.15,11.93,-50.7,7.2,254.,0,2260.,12381.4,1.,13.2
173.93,11.72,-50.9,8.0,252.,0,2270.,12427.0,1.,13.1
172.69,10.94,-50.9,8.3,249.,0,2280.,12473.5,1.,13.1
171.45,9.89,-50.8,8.2,248.,0,2290.,12520.5,1.,13.1
170.24,9.68,-51.1,8.1,250.,0,2300.,12566.6,1.,13.0
169.06,10.68,-50.6,8.1,253.,0,2310.,12611.8,1.,13.0
167.90,12.10,-50.4,8.4,254.,0,2320.,12656.7,1.,12.9
166.68,12.65,-50.2,8.4,255.,0,2330.,12704.4,1.,12.9
165.41,12.55,-50.2,7.9,255.,0,2340.,12754.3,1.,12.9
164.12,12.01,-49.8,6.9,254.,0,2350.,12805.5,1.,12.9
162.91,12.76,-49.7,5.7,250.,0,2360.,12853.9,1.,12.8
161.56,14.05,-49.5,4.9,248.,0,2370.,12908.4,1.,12.8
160.30,14.53,-49.5,4.6,250.,0,2380.,12959.7,1.,12.8
159.22,15.20,-49.2,4.8,254.,0,2390.,13004.0,1.,12.7
158.09,15.48,-49.1,5.5,258.,0,2400.,13050.7,1.,12.7
156.95,14.95,-48.9,6.6,259.,0,2410.,13098.2,1.,12.7
155.86,13.12,-49.1,7.2,256.,0,2420.,13144.0,1.,12.7
154.86,11.37,-49.1,7.1,252.,0,2430.,13186.2,1.,12.7
153.81,10.10,-49.3,6.7,248.,0,2440.,13230.9,1.,12.6
152.78,9.20,-49.5,6.3,247.,0,2450.,13274.9,1.,12.6
151.75,8.67,-49.8,6.0,248.,0,2460.,13319.2,1.,12.6
150.68,8.26,-49.8,5.9,249.,0,2470.,13365.5,1.,12.6
149.69,8.00,-49.8,6.1,248.,0,2480.,13408.6,1.,12.5
148.59,7.75,-49.9,6.4,243.,0,2490.,13456.8,1.,12.5
147.56,7.64,-50.0,6.8,238.,0,2500.,13502.3,1.,12.5
146.51,7.48,-49.9,7.0,236.,0,2510.,13549.0,1.,12.5
145.47,7.30,-49.7,7.2,239.,0,2520.,13595.6,1.,12.4
144.36,7.06,-49.8,7.6,244.,0,2530.,13645.7,1.,12.4
143.30,6.98,-49.8,7.9,244.,0,2540.,13693.9,1.,12.4
142.30,6.86,-49.7,7.9,239.,0,2550.,13739.8,1.,12.3
141.36,6.69,-49.6,7.7,232.,0,2560.,13783.2,1.,12.3
140.38,6.75,-49.6,7.6,227.,0,2570.,13828.7,1.,12.3
139.38,6.81,-49.7,7.9,224.,0,2580.,13875.5,1.,12.3
138.33,7.13,-49.8,8.5,221.,0,2590.,13925.0,1.,12.3
137.31,7.34,-50.1,9.3,218.,0,2600.,13973.4,1.,12.2
136.23,7.59,-50.5,9.8,217.,0,2610.,14024.9,1.,12.2
135.21,8.34,-50.4,9.4,218.,0,2620.,14073.9,1.,12.2
134.21,9.17,-50.3,8.5,222.,0,2630.,14122.4,1.,12.1
133.27,9.78,-50.2,7.8,230.,0,2640.,14168.3,1.,12.1
132.21,9.99,-50.3,7.9,238.,0,2650.,14220.4,1.,12.1
131.17,10.05,-50.3,8.4,242.,0,2660.,14272.0,1.,12.1
130.15,10.11,-50.1,8.8,239.,0,2670.,14323.0,1.,12.0
129.15,10.33,-50.0,8.9,234.,0,2680.,14373.4,1.,12.0
128.20,11.01,-50.0,9.0,230.,0,2690.,14421.6,1.,12.0
127.29,11.47,-50.0,9.3,231.,0,2700.,14468.2,1.,11.9
126.33,11.91,-49.6,9.8,237.,0,2710.,14517.7,1.,11.9
125.31,12.21,-49.8,10.2,243.,0,2720.,14570.8,1.,11.9
124.27,12.36,-50.3,10.5,248.,0,2730.,14625.2,1.,11.9
123.32,12.47,-50.4,10.5,251.,0,2740.,14675.3,1.,11.8
122.47,12.62,-50.0,10.4,250.,0,2750.,14720.5,1.,11.8
121.60,12.82,-50.3,10.6,248.,0,2760.,14767.0,1.,11.8
120.70,12.95,-50.2,11.2,247.,0,2770.,14815.5,1.,11.8
119.89,13.43,-50.0,11.6,249.,0,2780.,14859.5,1.,11.7
119.03,13.84,-50.3,11.8,253.,0,2790.,14906.6,1.,11.7
118.15,14.43,-50.2,12.0,256.,0,2800.,14955.0,1.,11.7
117.30,14.79,-50.3,12.1,257.,0,2810.,15002.1,1.,11.7
116.46,14.99,-50.4,11.8,255.,0,2820.,15049.0,1.,11.6
115.56,15.03,-50.4,11.5,252.,0,2830.,15099.7,1.,11.6
114.65,14.89,-50.5,11.3,249.,0,2840.,15151.2,1.,11.6
113.76,14.11,-50.5,11.0,250.,0,2850.,15202.1,1.,11.6
112.88,13.22,-50.2,10.0,253.,0,2860.,15252.7,1.,11.6
112.08,12.66,-50.0,8.6,255.,0,2870.,15299.2,1.,11.5
111.31,12.04,-49.9,7.4,255.,0,2880.,15344.3,1.,11.5
110.48,11.76,-50.1,6.7,253.,0,2890.,15393.2,1.,11.5
109.66,11.45,-50.5,6.4,247.,0,2900.,15441.8,1.,11.5
108.83,11.19,-50.3,6.3,239.,0,2910.,15491.4,1.,11.5
107.96,10.95,-50.3,5.8,235.,0,2920.,15543.8,1.,11.4
107.09,10.92,-50.5,5.0,236.,0,2930.,15596.6,1.,11.4
106.20,10.79,-50.9,4.3,239.,0,2940.,15651.0,1.,11.4
105.34,10.71,-51.2,4.0,237.,0,2950.,15703.9,1.,11.4
104.55,10.62,-51.1,4.0,226.,0,2960.,15752.8,1.,11.3
103.72,10.72,-51.1,4.1,211.,0,2970.,15804.6,1.,11.3
102.87,10.80,-51.1,4.1,198.,0,2980.,15858.2,1.,11.3
102.03,11.08,-51.3,4.1,188.,0,2990.,15911.5,1.,11.2
101.25,11.22,-51.7,4.3,184.,0,3000.,15961.3,1.,11.2
100.43,11.50,-51.4,4.6,191.,0,3010.,16014.1,1.,11.2
99.67,11.77,-51.8,4.8,203.,0,3020.,16063.4,1.,11.2
98.93,12.14,-51.7,4.8,218.,0,3030.,16111.7,1.,11.2
98.17,12.59,-51.8,4.8,232.,0,3040.,16161.7,1.,11.1
97.46,12.84,-51.9,5.2,237.,0,3050.,16208.8,1.,11.1
96.72,13.37,-51.9,5.9,233.,0,3060.,16258.1,1.,11.1
96.00,14.26,-52.0,6.7,232.,0,3070.,16306.6,1.,11.1
95.31,14.97,-52.2,7.3,237.,0,3080.,16353.3,1.,11.1
94.58,15.37,-52.0,7.7,245.,0,3090.,16403.0,1.,11.0
93.88,15.93,-51.5,7.5,247.,0,3100.,16451.2,1.,11.0
93.18,16.31,-51.5,6.9,246.,0,3110.,16499.8,1.,11.0
92.51,16.45,-51.9,6.3,245.,0,3120.,16546.6,1.,11.0
91.79,16.49,-51.8,6.5,247.,0,3130.,16597.3,1.,11.0
91.07,16.45,-51.7,7.3,251.,0,3140.,16648.3,1.,10.9
90.33,16.42,-51.1,7.9,254.,0,3150.,16701.3,1.,10.9
89.62,16.69,-51.1,8.0,253.,0,3160.,16752.7,1.,10.9
88.91,16.77,-51.0,7.6,246.,0,3170.,16804.4,1.,10.8
88.18,16.91,-51.2,7.5,239.,0,3180.,16858.0,1.,10.8
87.51,16.97,-51.0,7.6,234.,0,3190.,16907.6,1.,10.8
86.78,17.05,-51.1,7.5,231.,0,3200.,16962.1,1.,10.8
86.10,17.12,-51.3,6.7,230.,0,3210.,17013.3,1.,10.8
85.42,17.32,-51.4,6.0,230.,0,3220.,17064.8,1.,10.7
84.74,17.38,-51.7,6.0,229.,0,3230.,17116.7,1.,10.7
84.06,17.46,-51.5,6.6,225.,0,3240.,17168.9,1.,10.7
83.39,17.69,-51.7,7.3,220.,0,3250.,17220.9,1.,10.7
82.72,17.79,-51.7,7.7,215.,0,3260.,17273.2,1.,10.6
82.09,17.97,-51.1,7.8,211.,0,3270.,17322.9,1.,10.6
81.42,18.27,-51.5,7.7,208.,0,3280.,17376.1,1.,10.6
80.78,18.35,-51.8,7.5,205.,0,3290.,17427.3,1.,10.6
80.12,18.44,-51.6,7.3,203.,0,3300.,17480.5,1.,10.6
79.48,18.48,-51.6,7.1,204.,0,3310.,17532.6,1.,10.6
78.87,18.51,-51.9,6.8,206.,0,3320.,17582.5,1.,10.5
78.21,18.59,-52.4,6.4,208.,0,3330.,17636.9,1.,10.5
77.61,18.67,-52.1,5.8,207.,0,3340.,17686.8,1.,10.5
76.93,18.78,-51.8,5.1,198.,0,3350.,17743.8,1.,10.5
76.35,19.11,-51.9,4.8,188.,0,3360.,17792.8,1.,10.5
75.82,19.27,-51.7,4.7,186.,0,3370.,17838.0,1.,10.5
75.23,19.46,-51.4,4.6,191.,0,3380.,17888.7,1.,10.4
74.65,19.66,-51.3,4.7,193.,0,3390.,17939.0,1.,10.4
74.09,19.72,-51.0,5.0,194.,0,3400.,17988.0,1.,10.4
73.52,19.85,-50.6,5.2,200.,0,3410.,18038.3,1.,10.4
